Source,Filename,Bedreiging,Categorie,Citaat
open_overheid,30,Koranvernielingen hebben Nederland op de radar van jihadistische organisaties gezet.,Geopolitiek & militair,Koranvernielingen zetten Nederland op radar jihadistische organisaties.
open_overheid,30,"De mogelijkheid van kleinere, aangestuurde aanslagen door eenlingen is toegenomen.",Geopolitiek & militair,het in toenemende mate mogelijk dat de diensten een aanslag niet tijdig onderkennen.
open_overheid,30,De radicalisering van individuen in Europa door terroristische propaganda.,Sociaal & Maatschappelijk,Terroristische groeperingen grijpen de ervaren godslastering bovendien aan om hun terroristische boodschap te versterken.
open_overheid,30,Aanslagen door individuen die zich laten inspireren door godslastering.,Geopolitiek & militair,"Daders van aanslagen in reactie op ervaren godslastering zijn in de meeste gevallen niet verbonden aan terroristische groeperingen, maar beweren doorgaans te handelen uit persoonlijke overtuiging."
open_overheid,30,De voedingsbodem voor jihadisme is nog altijd aanwezig in Nederland.,Sociaal & Maatschappelijk,De voedingsbodem voor jihadisme is in Nederland nog altijd aanwezig.
open_overheid,30,De vrijlating van terrorismeveroordeelden kan leiden tot een toename van jihadistische activiteiten.,Sociaal & Maatschappelijk,Daarnaast kan bijvoorbeeld de vrijlating van terrorismeveroordeelden uit detentie... zorgen voor een toename van jihadistische activiteiten binnen lokale netwerken.
open_overheid,30,Radicalisering buiten bekende jihadistische netwerken is een risico.,Sociaal & Maatschappelijk,Ten slotte blijft ook radicalisering buiten gekende fysieke jihadistische netwerken een risico.
open_overheid,30,Individuen kunnen jihadistische overtuigingen ontwikkelen door online propaganda.,Technologisch & digitaal,"Individuen kunnen jihadistische overtuigingen ontwikkelen, bijvoorbeeld onder invloed van online propaganda..."
open_overheid,30,Aanslagen door alleenhandelende daders zijn vaak kleinschalig maar dodelijk.,Geopolitiek & militair,Dergelijke aanslagen zijn vaak kleinschalig en kennen gemiddeld minder slachtoffers dan complexe en centraal aangestuurde aanslagen.
open_overheid,30,Psychische problemen kunnen bijdragen aan de motivatie voor aanslagen.,Gezondheid,"Veel van de alleenhandelende daders kampen met psychische problemen, waardoor het motief voor een aanslag soms onduidelijk is."
open_overheid,30,Afgewezen asielzoekers kunnen betrokken raken bij terroristische aanslagen.,Sociaal & Maatschappelijk,In de afgelopen jaren zijn er enkele terroristische aanslagen in Europa gepleegd door afgewezen asielzoekers of anderen zonder verblijfsrecht in het land waar zij een aanslag pleegden.
open_overheid,30,De online activiteiten van Nederlandse aanhangers van rechts-extremisme verhogen het risico op geweld.,Geopolitiek & militair,de Nederlandse aanhangers lijken door hun online activiteiten in een internationale omgeving los te staan van deze geweldloze traditie. Hierdoor is het risico dat ze overgaan tot geweld groter.
open_overheid,30,De alt-rightbeweging en accelerationisten vormen een nieuwe generatie van rechts-extremisten.,Sociaal & Maatschappelijk,De alt-rightbeweging vormt samen met de accelerationisten de zogeheten ‘nieuwe generatie’ rechts-extremisten.
open_overheid,30,Rechts-extremisten bereiden zich voor op gewelddadige confrontaties.,Geopolitiek & militair,Aanhangers van de alt-rightbeweging bereiden zich op verschillende manieren voor op een in hun ogen onvermijdelijke gewelddadige confrontatie met hun tegenstanders.
open_overheid,30,De democratische rechtsorde wordt aangetast door bedreiging en intimidatie.,Sociaal & Maatschappelijk,Wanneer politici binnen een sfeer van bedreiging en intimidatie niet langer open en vrij kunnen deelnemen aan het politieke debat is dat een directe aantasting van de democratische rechtsorde.
open_overheid,30,De groei van anti-institutioneel extremisme kan leiden tot polarisatie tussen bevolkingsgroepen.,Sociaal & Maatschappelijk,Daarnaast kunnen zij onder meer bijdragen aan het versterken van vijandbeelden en verregaande polarisatie tussen verschillende bevolkingsgroepen.
open_overheid,31,De terroristische dreiging vanuit jihadistische organisaties is toegenomen.,Geopolitiek & militair,de terroristische dreiging het afgelopen half jaar wel toegenomen.
open_overheid,31,Jihadistische organisaties hebben de intentie om in Europa aanslagen te plegen.,Geopolitiek & militair,Zij hebben de intentie om in Europa aanslagen te plegen.
open_overheid,31,Nederland wordt expliciet genoemd als doelwit door terroristische groeperingen.,Geopolitiek & militair,Nederland wordt door terroristische groeperingen daarbij expliciet genoemd als doelwit.
open_overheid,31,De lokale ISIS-tak in Afghanistan vormt een groeiende terroristische dreiging richting het Westen.,Geopolitiek & militair,"Vanuit de lokale ISIS-tak in Afghanistan, de Islamitische Staat – Khorasan Provincie (ISKP), gaat een groeiende terroristische dreiging uit richting het Westen."
open_overheid,31,Aanslagplannen tegen het Nederlandse consulaat in Istanboel zijn een teken van dreiging.,Geopolitiek & militair,Aanslagplannen uit februari 2023 tegen onder meer het Nederlandse consulaat in Istanboel.
open_overheid,31,De afname van Russische militaire aanwezigheid in Syrië geeft jihadistische organisaties meer ruimte.,Geopolitiek & militair,ISIS in haar kerngebied in Syrië en Irak meer ruimte door een verminderde Russische militaire aanwezigheid.
open_overheid,31,"De omvang van de Nederlandse jihadistische beweging stagneert, maar geweld is nog steeds voorstelbaar.",Geopolitiek & militair,Het is echter nog steeds voorstelbaar dat Nederlandse jihadisten op individuele basis of met een kleine groep overgaan tot geweld.
open_overheid,31,De terroristische dreiging vanuit rechts-extremistische bewegingen blijft onveranderd.,Geopolitiek & militair,"De terroristische dreiging vanuit rechts-terroristische bewegingen, zoals het accelerationisme, is onveranderd."
open_overheid,31,Er zijn zorgen over de normalisering van rechts-extremistisch gedachtegoed in de maatschappij.,Sociaal & Maatschappelijk,Wel is het zorgelijk dat enkele honderden jonge Nederlanders online actief rechts-terroristisch gedachtegoed verspreiden.
open_overheid,31,Anti-institutioneel extremisme kan de democratische rechtsorde ondermijnen.,Sociaal & Maatschappelijk,op langere termijn kan anti-institutioneel extremisme de democratische rechtsorde ondermijnen.
open_overheid,31,Er is een beperkte geweldsdreiging van anti-institutioneel extremisme op korte termijn.,Sociaal & Maatschappelijk,Op korte termijn is er sprake van een beperkte geweldsdreiging.
open_overheid,31,Aanhangers van jihadisme streven naar het omverwerpen van overheden in de islamitische wereld.,Geopolitiek & militair,Aanhangers van dit gedachtegoed streven ernaar om overheden in de islamitische wereld via een gewapende strijd omver te werpen.
open_overheid,31,De aanslagdreiging vanuit ISIS richting Europa is toegenomen.,Geopolitiek & militair,Aanslagdreiging vanuit ISIS richting Europa toegenomen.
open_overheid,31,Afghanistan kan opnieuw een vrijhaven worden voor terroristische activiteiten gericht tegen het Westen.,Geopolitiek & militair,grote zorgen dat Afghanistan opnieuw een vrijhaven wordt voor terroristische activiteiten gericht tegen het Westen.
open_overheid,31,Jihadisten in Oekraïne kunnen makkelijker aan vuurwapens komen.,Geopolitiek & militair,het in Oekraïne nu eenvoudiger is om aan (automatische) vuurwapens te komen.
open_overheid,31,Nederland is een legitiem doelwit voor mondiale jihadistische organisaties.,Geopolitiek & militair,Mondiale jihadistische organisaties beschouwen Nederland al langer als legitiem doelwit voor een aanslag.
open_overheid,31,Recente koranvernielingen hebben Nederland nadrukkelijker op de radar van jihadistische organisaties gezet.,Geopolitiek & militair,Als gevolg van recente koranvernielingen in ons land is Nederland echter nog nadrukkelijker in beeld gekomen.
open_overheid,31,Pro-ISIS kanalen roepen op tot vergeldingsacties tegen Nederland.,Geopolitiek & militair,"Verscheidene pro-ISIS kanalen hebben via sociale media opgeroepen tot vergeldingsacties tegen westerse landen, waaronder expliciet Zweden en in mindere mate Nederland."
open_overheid,31,Er zijn dreigementen geuit tegen ‘ongelovigen’ in Nederland.,Geopolitiek & militair,naar aanleiding van de koranvernielingen dreigementen geuit tegen ‘ongelovigen’.
open_overheid,31,Koranvernielingen veroorzaken woede en demonstraties in islamitische landen.,Sociaal & Maatschappelijk,In verscheidene islamitische landen hebben de koranvernielingen geleid tot boze reacties en demonstraties tegen onder meer Zweden en Nederland.
open_overheid,31,De voedingsbodem voor jihadisme is nog altijd aanwezig in Nederland.,Sociaal & Maatschappelijk,De voedingsbodem voor jihadisme is in Nederland nog altijd aanwezig.
open_overheid,31,Nieuwe belangrijke politieke ontwikkelingen kunnen de jihadistische beweging stimuleren.,Geopolitiek & militair,"Wanneer zich bijvoorbeeld nieuwe belangrijke politieke ontwikkelingen voordoen of er een nieuw conflict ontstaat waarbij moslims betrokken zijn, kan dit een nieuwe impuls geven aan de beweging."
open_overheid,31,De vrijlating van terrorismeveroordeelden kan leiden tot een toename van jihadistische activiteiten.,Sociaal & Maatschappelijk,Daarnaast kan bijvoorbeeld de vrijlating van terrorismeveroordeelden uit detentie... zorgen voor een toename van jihadistische activiteiten binnen lokale netwerken.
open_overheid,31,De komst van migranten met een jihadistisch verleden kan de dreiging verhogen.,Sociaal & Maatschappelijk,...de komst van migranten met een jihadistisch verleden... zorgen voor een toename van jihadistische activiteiten binnen lokale netwerken.
open_overheid,31,Radicalisering buiten bekende jihadistische netwerken is een risico.,Sociaal & Maatschappelijk,Ten slotte blijft ook radicalisering buiten gekende fysieke jihadistische netwerken een risico.
open_overheid,31,Individuen kunnen jihadistische overtuigingen ontwikkelen door online propaganda.,Technologisch & digitaal,"Individuen kunnen jihadistische overtuigingen ontwikkelen, bijvoorbeeld onder invloed van online propaganda..."
open_overheid,31,De mogelijkheid van aanslagen door alleenhandelende daders blijft bestaan.,Geopolitiek & militair,Aanslagen door alleenhandelende daders in Europa blijven mogelijk.
open_overheid,31,De dreiging van geweld door aanhangers van het kwaadaardige-elite-narratief.,Geopolitiek & militair,Aanhangers van het kwaadaardige-elite-narratief dragen gezamenlijk bij aan een klimaat waarin individuen geïnspireerd en gemotiveerd kunnen raken om geweld te gebruiken.
open_overheid,31,De invloed van complottheorieën op de legitimiteit van overheidsinstellingen.,Sociaal & Maatschappelijk,Complottheorieën met een kwaadaardige-elite-narratief doen op basis van feitelijk onjuiste informatie afbreuk aan het vertrouwen in- en de legitimiteit van de overheid.
open_overheid,31,De voorbereiding op confrontaties met de overheid door sommige soevereinen.,Geopolitiek & militair,Vanuit het buitenland is bekend dat sommige soevereinen zich actief voorbereiden op een door hen verwachte confrontatie met de overheid.
open_overheid,33,Verharding van geopolitieke verhoudingen,Geopolitiek & militair,het verharden van de geopolitieke verhoudingen - nog eens aangewakkerd door Covid-19 - gevolgen voor onze veiligheid.
open_overheid,33,Politieke druk door andere landen,Geopolitiek & militair,"Sommige landen aarzelen niet langer om uit eigenbelang onze openheid tegen onszelf te gebruiken, en om politieke of economische druk op ons uit te oefenen."
open_overheid,33,Verstoring van mondiale logistieke ketens,Economisch,"onze economie sterk is verweven met de rest van de wereld. Bijgevolg is zij erg gevoelig voor invloeden van buitenaf, bijvoorbeeld voor onderbrekingen in mondiale logistieke ketens."
open_overheid,33,Verstoring van vitale processen door digitale middelen,Technologisch & digitaal,geavanceerde technieken allerlei vitale processen korter of langer kunnen verlammen.
open_overheid,33,Verlies van sociale stabiliteit door polarisatie,Sociaal & Maatschappelijk,polarisatie zorgen voor het afzwakken van de sociale stabiliteit in Nederland
open_overheid,33,Kwetsbaarheid voor zeespiegelstijging,Ecologisch,Nederland alleen al door zijn ligging kwetsbaar voor bijvoorbeeld zeespiegelstijging.
open_overheid,33,Desinformatie die de integriteit van de democratische rechtsorde ondermijnt,Technologisch & digitaal,om te voorkomen dat de integriteit van de Nederlandse democratische rechtsorde en instituties worden ondermijnd
open_overheid,33,Radicalisering en gewelddadig extremisme,Sociaal & Maatschappelijk,"Problematisch gedrag, radicalisering of in het uiterste geval (gewelddadig) extremisme kunnen voortkomen uit ongewenste buitenlandse beïnvloeding."
open_overheid,33,Cyberdreigingen van statelijke actoren,Technologisch & digitaal,Er gaat wel concrete dreiging uit van activiteiten door statelijke actoren in het digitale domein.
open_overheid,33,Georganiseerde ondermijnende criminaliteit,Geopolitiek & militair,De georganiseerde ondermijnende criminaliteit is in toenemende mate complex doordat zij sterk is geprofessionaliseerd.
open_overheid,33,Klimaatverandering leidt tot extreem weer,Ecologisch,"Klimaatverandering is tastbaar geworden. Het leidt steeds vaker tot extreem weer, van heftige neerslag tot hoge temperaturen."
open_overheid,33,Risico van een uitbraak van een ernstige infectieziekte,Gezondheid,Het risico van een uitbraak van een (ernstige) infectieziekte zoals een grieppandemie blijft echter reëel.
open_overheid,33,Afhankelijkheid van digitale technologie neemt toe,Technologisch & digitaal,De afhankelijkheid van de Nederlandse samenleving van digitale middelen zichtbaarder geworden.
open_overheid,33,Militaire dreigingen tegen de nationale veiligheid,Geopolitiek & militair,"Dit kabinet heeft, met de investeringen in Defensie, ingezet op het vergroten van de weerbaarheid tegen militaire dreigingen."
open_overheid,34,Radicalisering van individuen in Nederland.,Sociaal & Maatschappelijk,Er zijn op dit moment in Nederland personen die radicaliseren of sterk geradicaliseerd zijn en een dreiging (kunnen) vormen voor de nationale veiligheid.
open_overheid,34,Jihadistische beweging in Nederland.,Geopolitiek & militair,De jihadistische dreiging tegen Nederland blijft onveranderd in stand en wordt in Nederland nog steeds als de grootste terroristische dreiging beschouwd.
open_overheid,34,Verspreiding van online jihadistische propaganda.,Technologisch & digitaal,"De arrestaties in de afgelopen jaren van personen die betrokken waren bij de online verspreiding van ISIS-propaganda, hebben zeer waarschijnlijk bijgedragen aan de afgenomen zichtbaarheid en de verspreiding van jihadistische content binnen de Nederlandse beweging."
open_overheid,34,Rechts-extremistische aanslagen.,Sociaal & Maatschappelijk,"De voorstelbaarheid van een terroristische aanslag in Nederland uit rechts-extremistische hoek is vooral gebaseerd op de betrokkenheid van jonge Nederlandse mannen bij internationale, online accelerationistische netwerken."
open_overheid,34,Dreiging van jihadistische gedetineerden na vrijlating.,Geopolitiek & militair,Van het merendeel van de terugkeerders wordt aangenomen dat ze ook na detentie geen afstand hebben genomen van het extremistische en/of gewelddadige gedachtegoed.
open_overheid,34,De mogelijkheid van terroristische aanslagen door accelerationisten gericht op diverse doelwitten.,Geopolitiek & militair,"Accelerationisten streven waarschijnlijk met name kleine tot middelgrote aanslagen na met reguliere aanslagmiddelen, zoals steek- en vuurwapens en explosieven."
open_overheid,34,De aanwezigheid van salafistische informele lessen.,Sociaal & Maatschappelijk,Sinds het voorjaar van 2018 is er sprake van intensieve en aanhoudende inspanningen van salafistische aanjagers op het terrein van informele lessen.
open_overheid,34,Polarisatie in de samenleving door problematische gedragingen van antidemocratische elementen.,Sociaal & Maatschappelijk,"Problematische gedragingen door antidemocratische, intolerante en anti-integratieve elementen binnen het salafisme zouden op termijn kunnen leiden tot polarisatie in de samenleving."
open_overheid,35,De kans op een terroristische aanslag in Nederland is voorstelbaar.,Geopolitiek & militair,Een terroristische aanslag is voorstelbaar; de dreiging is aanzienlijk.
open_overheid,35,De jihadistische beweging in Nederland blijft een belangrijke factor in de terroristische dreiging.,Geopolitiek & militair,De jihadistische beweging in Nederland blijft een belangrijke factor in de terroristische dreiging tegen Nederland.
open_overheid,35,Terugkeerders uit conflictgebieden vormen een potentiële geweldsdreiging.,Geopolitiek & militair,"Mogelijke terugkeerders naar Nederland, die in het strijdgebied training, gewelds- en gevechtservaring bij terroristische groepen hebben opgedaan, vormen een potentiële geweldsdreiging."
open_overheid,35,Rechts-extremisme kan leiden tot een terroristische aanslag door een eenling.,Geopolitiek & militair,"In Europa, en ook in Nederland, is een rechts-terroristische aanslag door een eenling voorstelbaar."
open_overheid,35,De aanwezigheid van gedetineerde jihadisten kan leiden tot nieuwe netwerken.,Geopolitiek & militair,De dreiging van gedetineerde jihadisten die elkaar negatief beïnvloeden en nieuwe netwerken vormen.
open_overheid,35,De propaganda van ISIS en aanverwante groeperingen versterkt hun invloed en rekruteringscapaciteit.,Technologisch & digitaal,Bij het opeisen van aanslagen van ISGS claimen zowel ISGS als ISIS dat deze zijn uitgevoerd door de ‘West-Afrikaanse provincie’ van ISIS (ISWAP).
open_overheid,35,De negatieve beeldvorming van de overheid door salafistische aanjagers beïnvloedt de mening over de overheid in moslimkringen.,Sociaal & Maatschappelijk,de stelselmatige verspreiding van dit negatieve beeld door salafistische aanjagers kan ook de mening over de overheid in bredere moslimkringen beïnvloeden.
open_overheid,35,De samenwerking tussen jihadistische groeperingen in West-Afrika versterkt hun capaciteit.,Geopolitiek & militair,Er is volgens Amerikaanse civiele en militaire autoriteiten zelfs sprake van samenwerking tussen deze twee groeperingen.
open_overheid,35,De militaire en politieke situatie in het noordoosten van Syrië beïnvloedt de toegang van humanitaire organisaties.,Geopolitiek & militair,de militaire en politieke situatie in het noordoosten van Syrië hebben negatieve invloed gehad op de toegang van humanitaire organisaties in de kampen en op de humanitaire situatie aldaar.
open_overheid,35,De spanningen tussen de VS en Iran bemoeilijken de internationale aanpak van de ISIS-dreiging.,Geopolitiek & militair,Deze verhoogde bilaterale spanningen leidden de aandacht af van de bestrijding van ISIS.
open_overheid,36,De kans op een aanslag in Nederland is reëel.,Geopolitiek & militair,de kans op een aanslag in Nederland reëel is.
open_overheid,36,De jihadistische dreiging vormt de voornaamste terroristische dreiging tegen Nederland.,Geopolitiek & militair,De jihadistische dreiging vormt nog steeds de voornaamste terroristische dreiging tegen Nederland.
open_overheid,36,Internationale jihadistische netwerken kunnen aanslagen in Europa plegen.,Geopolitiek & militair,de vanuit Nederland opererende internationale jihadistische netwerken die aanslagen in Europa (inclusief Nederland) kunnen plegen.
open_overheid,36,De Nederlandse jihadistische beweging vormt een directe geweldsdreiging.,Geopolitiek & militair,Er blijft van de Nederlandse jihadistische beweging een directe geweldsdreiging uitgaan.
open_overheid,36,De heroriëntatie van de Nederlandse jihadistische beweging kan leiden tot nieuwe aanwas.,Geopolitiek & militair,De beweging bevindt zich in een fase van heroriëntatie nu het “kalifaat” als magneet voor jihadisten (wereldwijd) is weggevallen.
open_overheid,36,De verspreiding van jihadistische boodschappen via online activiteiten.,Geopolitiek & militair,"De verspreiding van de jihadistische boodschap (da’wa), waarvan de rechtvaardiging van geweld een belangrijk onderdeel blijft, manifesteert zich vooral online."
open_overheid,36,De toename van da’wa-activiteiten kan leiden tot radicalisering.,Sociaal & Maatschappelijk,De in dit dreigingsbeeld geconstateerde toename van da’wa en de zorgelijke ontwikkeling binnen de uitwassen van het salafisme vereist een doortastend optreden.
open_overheid,36,Het vrijkomen van jihadisten uit detentie vormt een dreiging.,Geopolitiek & militair,"De komende jaren zullen regelmatig jihadisten, van wie bekend is dat zij volharden in hun jihadistische ideeën, vrijkomen uit detentie."
open_overheid,36,De dynamiek rondom terugkeerders kan leiden tot verhoogde risico's.,Geopolitiek & militair,"de dynamiek waar dit toe kan leiden, zal dan ook de komende jaren een belangrijk deel van het dreigingsbeeld blijven vormen."
open_overheid,36,Radicalisering blijft een blijvende dreiging in de samenleving.,Sociaal & Maatschappelijk,"De blijvende dreiging van radicalisering en signalen van terrorisme, hoewel minder zichtbaar dan in de jaren hiervoor, vereist onverminderde inzet van alle partners."
open_overheid,37,Bedreiging van personen met een publieke functie.,Sociaal & Maatschappelijk,Personen met een publieke functie krijgen regelmatig te maken met bedreiging.
open_overheid,37,Negatieve gevolgen voor het welzijn van bedreigde personen en hun naasten.,Gezondheid,Bedreiging kan negatieve gevolgen hebben voor het welzijn van zowel de bedreigde persoon als diens naasten.
open_overheid,37,Agressie en intimidatie onder togaberoepen.,Sociaal & Maatschappelijk,Bedreiging en intimidatie vormen ook een probleem onder togaberoepen.
open_overheid,37,Bovengemiddeld aantal bedreigingen voor officieren van justitie.,Sociaal & Maatschappelijk,Binnen het Openbaar Ministerie de officieren van justitie bovengemiddeld vaak te maken krijgen met bedreigingen en intimidaties.
open_overheid,37,Afname van werkplezier bij advocaten door bedreiging.,Gezondheid,"In het geval van een bedreiging had dat voor meer dan de helft van de advocaten nadelige gevolgen, bijvoorbeeld in de vorm van een afname van werkplezier."
open_overheid,37,Overweging van advocaten om te stoppen met hun beroep door agressie.,Sociaal & Maatschappelijk,Daarnaast bleek dat één op de vijf advocaten overweegt te stoppen met het uitoefenen van hun beroep als gevolg van de ervaringen met agressie.
open_overheid,37,Verhoogd angstgevoel bij advocaten en rechters door bedreiging.,Gezondheid,Internationale literatuur uit Italië en de Verenigde Staten laat respectievelijk zien dat advocaten... een verhoogd angstgevoel ervaren.
open_overheid,37,Toename van aandacht en dreiging naar advocaten en rechters.,Geopolitiek & militair,Dit is vanwege de toename van aandacht en dreiging die naar deze beroepsgroepen uitgaat.
open_overheid,37,Noodzaak voor langdurige veiligheidsmaatregelen voor advocaten en rechters.,Geopolitiek & militair,Nooit eerder was er de noodzaak om voor meerdere advocaten en rechters tegelijkertijd (langdurig) veiligheidsmaatregelen te treffen.
open_overheid,37,Verandering in de werkcontext van advocaten en rechters door dreiging.,Sociaal & Maatschappelijk,Het stelsel bewaken en beveiligen is onderhevig aan maatschappelijke veranderingen.
open_overheid,37,Bedreigingen en intimidaties zijn vaak instrumenteel van aard.,Sociaal & Maatschappelijk,Bedreigingen en intimidaties bij geïnterviewde advocaten en rechters zijn vaak instrumenteel van aard.
open_overheid,37,Geïnterviewden ervaren een toenemende verharding van de samenleving.,Sociaal & Maatschappelijk,"De toenemende verharding van de samenleving en van criminaliteit leidt ook tot een verharding van het werkklimaat, signaleren geïnterviewden."
open_overheid,37,De moord op Derk Wiersum heeft geleid tot een verhoogde bewustwording van de risico's.,Geopolitiek & militair,De moord op Derk Wiersum lijkt een omslagpunt in de bewustwording; niemand had verwacht dat criminelen zo ver zouden gaan.
open_overheid,37,De meerderheid van de geïnterviewden voelt zich onveilig door de bedreiging.,Gezondheid,De meerderheid van de geïnterviewden geeft aan zich onveilig te voelen door de bedreiging.
open_overheid,37,Beveiligingsmaatregelen hebben gevolgen voor het psychosociaal welzijn van bedreigden.,Gezondheid,"De resultaten van dit onderzoek maken duidelijk dat zowel bedreiging als de daaropvolgende beveiligingsmaatregelen gevolgen hebben voor het psychosociaal welzijn van geïnterviewde advocaten, rechters en hun naasten."
open_overheid,37,Vrijheidsbeperkende maatregelen hebben verregaande gevolgen voor het dagelijks leven.,Sociaal & Maatschappelijk,Zware maatregelen brengen een beperking van de vrijheid met zich mee en hebben verregaande gevolgen voor het dagelijks leven.
open_overheid,37,Er ontstaat extra stress in relaties door vrijheidsbeperkende maatregelen.,Sociaal & Maatschappelijk,"Wanneer vanwege de vrijheidsbeperking van de beveiligde persoon extra druk komt te liggen op diens partner, kan dat tot extra stress leiden in de relatie."
open_overheid,37,Het onveiligheidsgevoel kan toenemen bij de sociale omgeving van bedreigden.,Sociaal & Maatschappelijk,"Ook ontstaat er soms impact op de sociale omgeving, zoals de school van kinderen of buren die vragen stellen of zich onveiliger voelen in de omgeving van de bedreigde persoon."
open_overheid,37,Onvoldoende opvolging van veiligheidsmaatregelen door individuen.,Sociaal & Maatschappelijk,men de noodzaak van maatregelen soms minder voelt en deze dan minder strikt opvolgt.
open_overheid,37,Negatieve beeldvorming over psychologische ondersteuning.,Gezondheid,het woord ‘psycholoog’ heeft een negatieve bijklank.
open_overheid,37,Afname van werkplezier door beveiligingsmaatregelen.,Sociaal & Maatschappelijk,"het werkplezier neemt af, bepaalde dossiers worden geweerd en sommigen overwegen zelfs te stoppen met hun metier."
open_overheid,37,Verlies van vertrouwen in samenwerking met beveiligingsinstanties.,Sociaal & Maatschappelijk,"Als ze het procesverloop niet positief ervaren, vormt dat een risico voor de samenwerking met de instanties binnen het stelsel bewaken en beveiligen."
open_overheid,37,Gebrek aan informatie over dreigingsbeeld.,Technologisch & digitaal,Een terugkerende frustratie onder advocaten en rechters is het gebrek aan informatie over de dreiging.
open_overheid,37,Onvoldoende communicatie met de privé-omgeving van bedreigden.,Sociaal & Maatschappelijk,Het feit dat niet alle informatie over de bedreiging en de maatregelen gedeeld kan worden met mensen in de privé-omgeving kan belastend zijn en zorgen veroorzaken.
open_overheid,37,Controleverlies door onvoldoende inspraak in beveiligingsmaatregelen.,Sociaal & Maatschappelijk,"ze ervaren weinig mogelijkheid tot inspraak met betrekking tot de te nemen maatregelen, wat kan bijdragen aan een gevoel van controleverlies."
open_overheid,37,De persoonlijke omstandigheden van bedreigde personen kunnen ingrijpend zijn.,Sociaal & Maatschappelijk,aantasting van het privédomein ingrijpend kan zijn.
open_overheid,37,Onvoldoende communicatie kan verwarring en stress veroorzaken.,Sociaal & Maatschappelijk,Dat kan verwarring veroorzaken en een bron van stress zijn.
open_overheid,37,Er is een gebrek aan erkenning van bedreigingen door leidinggevenden.,Sociaal & Maatschappelijk,de heersende cultuur van normalisering van bedreiging maakt dat een deel van de advocaten en rechters onvoldoende erkenning en openheid ervaart.
open_overheid,37,Ondersteuning en nazorg voor advocaten is niet altijd georganiseerd.,Sociaal & Maatschappelijk,Ondersteuning en nazorg is niet altijd georganiseerd voor de doelgroepen.
open_overheid,37,De vindbaarheid van digitale persoonsgegevens vormt een risico voor bedreigde personen.,Technologisch & digitaal,Geïnterviewden gaan over het algemeen bewust om met het delen van persoonlijke gegevens op internet om te voorkomen dat bedreigers daar gebruik van kunnen maken.
open_overheid,37,De vindbaarheid van gezinsleden baart zorgen bij bedreigde personen.,Sociaal & Maatschappelijk,Vooral de vindbaarheid van gezinsleden baart hen zorgen.
open_overheid,37,Onvoldoende aandacht voor het risico van bedreiging tijdens de opleiding en carrièrestart.,Sociaal & Maatschappelijk,Geïnterviewden geven aan dat tijdens de opleiding en bij de start van hun carrière er weinig aandacht bestaat voor het risico van bedreiging.
open_overheid,37,Verharding van het werkklimaat in de advocatuur en rechtspraak.,Sociaal & Maatschappelijk,Zorgwekkende bevindingen uit dit onderzoek zijn dat rechters en advocaten aangeven minder werkplezier te beleven en meerdere geïnterviewden bepaalde zaken/dossiers niet meer willen oppakken als gevolg van dreiging en de verharding van het werkklimaat.
open_overheid,37,Dreiging tegen advocaten en rechters die voortkomt uit rechtszaken.,Geopolitiek & militair,"Wanneer de dreiging richting advocaten en rechters voortkomt uit een rechtszaak, beschikken zij over dossierkennis waarmee ze zelf een inschatting maken van de dreigingssituatie."
open_overheid,37,Psychosociale impact van dreiging en beveiliging op bedreigde personen.,Gezondheid,Antwoorden op deze vragen zijn een volgende stap in het beperken van de psychosociale impact bij dreiging en beveiliging.
open_overheid,37,Moeilijkheden voor advocaten en rechters om te functioneren in een verhardende maatschappij.,Sociaal & Maatschappelijk,Uiteraard moet er alles aan gedaan worden dit risico te verkleinen.
open_overheid,37,Belemmeringen in het veiligheidsproces voor medewerkers in de rechtspraak en advocatuur.,Sociaal & Maatschappelijk,...belemmeringen die in het veiligheidsproces worden ervaren.
open_overheid,37,Overwegingen van advocaten en rechters om hun loopbaan te beëindigen door dreiging.,Sociaal & Maatschappelijk,Een aantal geïnterviewden overweegt zelfs de loopbaan binnen de advocatuur of rechtspraak te beëindigen.
open_overheid,37,Geïnterviewden kregen te maken met concrete dreiging.,Sociaal & Maatschappelijk,Geïnterviewden kregen te maken met concrete dreiging of voorstelbare dreiging.
open_overheid,37,Er is sprake van voorstelbare dreiging waarbij geen aangifte gedaan kan worden.,Sociaal & Maatschappelijk,Bij de meeste geïnterviewden is sprake van voorstelbare dreiging waarbij geen aangifte gedaan kan worden.
open_overheid,37,Advocaten ervaren wantrouwen richting de overheid.,Sociaal & Maatschappelijk,Advocaten bieden juridische bijstand (ook) tegen beslissingen van de overheid en hebben zo doende een kritische rol ten opzichte van de overheid.
open_overheid,37,Rechters krijgen veelal te maken met agressie en intimidatie vanuit verdachten.,Sociaal & Maatschappelijk,Rechters krijgen veelal te maken met agressie en intimidatie vanuit verdachten.
open_overheid,37,Advocaten komen vaak in situaties van dreiging door cliënten.,Sociaal & Maatschappelijk,Bij advocaten komt de dreiging meestal vanuit cliënten.
open_overheid,37,Geïnterviewden passen hun gedrag aan om de kans op dreiging te verminderen.,Sociaal & Maatschappelijk,Veel geïnterviewden passen bijvoorbeeld hun eigen gedrag aan om de kans op dreiging te verminderen of treffen zelf maatregelen.
open_overheid,37,Er zijn gevallen van verbale en fysieke agressie en intimidatie.,Sociaal & Maatschappelijk,"Bij concrete dreiging, ging het om verbale en fysieke agressie en intimidatie."
