Source,Filename,Oorzaak,Gevolg,Citaat
cpb,114,De leesvaardigheid van Nederlandse 15-jarigen neemt sterk af.,Lage deelname van Nederlandse scholen aan PISA en lagere responspercentages beïnvloeden de representativiteit.,Het lage responspercentage van Nederlandse scholen maakt het voor PISA lastig om de leesvaardigheid goed te monitoren.
cpb,116,De angst voor negatieve gevolgen van quota op de kwaliteit van bestuur.,Een gebrek aan vrouwelijke commissarissen met de juiste competenties.,"Tegenstanders van quota vrezen dat een quotum negatieve gevolgen kan hebben, omdat vrouwelijk bestuurlijk talent schaars zou zijn."
cpb,116,De effectiviteit van streefcijfers zonder sancties op de vertegenwoordiging van vrouwen in topfuncties.,Een beperkte groei in het aandeel vrouwen in de controlegroep.,"Desondanks, leidde het quotum tot een sterkere groei in het aandeel vrouwen in de rvc van beursgenoteerde bedrijven."
cpb,116,De angst voor negatieve gevolgen van quota op de kwaliteit van bestuur.,Een schaarste aan bestuurlijk vrouwelijk talent.,"Tegenstanders van quota vrezen dat een quotum negatieve gevolgen kan hebben, omdat vrouwelijk bestuurlijk talent schaars zou zijn."
cpb,116,De mogelijkheid dat benoemingen die niet voldoen aan het quotum nietig worden verklaard.,Een onbalans in de man-vrouwverhouding in de raad van commissarissen.,"Dit onderschrijft het belang van het bindende quotum, dat bepaalt dat benoemingen die niet bijdragen aan een meer evenwichtige man-vrouwverhouding in de rvc nietig worden verklaard."
cpb,120,Hogere arbeidsmarktkrapte door coronasteun,Krapte op de arbeidsmarkt,"De minder productieve ondernemingen die normaal gesproken kopje onder zouden zijn gegaan, bleven echter ook mensen in dienst houden. Hierdoor is de arbeidsmarktkrapte hoger gebleven dan deze zou zijn geweest zonder steunmaatregelen."
cpb,120,Hogere arbeidsmarktkrapte door coronasteun,Moeilijkheden bij het realiseren van maatschappelijke uitdagingen,"De huidige krapte is problematisch voor veel bedrijven en organisaties en maakt het lastig om maatschappelijke uitdagingen op gebieden als wonen, zorg, onderwijs en de energietransitie te realiseren."
cpb,120,Krapte op de arbeidsmarkt,Vertraging van overheidsplannen door personeelstekort,Overheidsplannen lopen hierdoor vertraging op. Dat is onder meer te zien bij defensie en in het onderwijs: het kost moeite om de geplande budgetten daadwerkelijk uit te geven.
cpb,120,Krapte op de arbeidsmarkt,Tekort aan personeel in de collectieve sector,"De overheid kan bijvoorbeeld niet al het personeel vinden dat zij wil aantrekken, in ieder geval niet onder de huidige arbeidsvoorwaarden."
cpb,120,Hogere arbeidsmarktkrapte door coronasteun,Stagnerende groei van de arbeidsproductiviteit in Nederland,"De minder productieve ondernemingen die normaal gesproken kopje onder zouden zijn gegaan, bleven echter ook mensen in dienst houden."
cpb,121,Hoge inflatie.,Onzekerheid over de ontwikkeling van de opbrengst van de inkomensheffing voor 2024 en 2025.,Hoge inflatie leidt tot onzekerheid over de ontwikkeling van de opbrengst van de inkomensheffing voor 2024 en 2025.
cpb,124,De inflatie is hoog door stijgende energieprijzen.,De economie krimpt gedurende drie kwartalen.,"Corona heeft de economie uit het lood geslagen: tijdens de heropening kon het aanbod de inhaalvraag niet bijbenen met lange wachttijden, tekorten, arbeidsmarktkrapte en inflatie tot gevolg."
cpb,124,"De werkloosheid loopt licht op naar 3,9% in 2025.",Er zijn duidelijke restricties op de arbeidsmarkt.,De werkloosheid loopt licht op ... en er zijn duidelijke restricties op de arbeidsmarkt.
cpb,124,De armoede loopt in 2025 en de jaren daarna weer wat op.,De inkomens op bijstandsniveau stijgen niet mee met de welvaart.,"De armoede loopt in 2025 en de jaren daarna weer wat op, omdat het inkomen op bijstandsniveau niet meestijgt met de welvaart."
cpb,124,De uitgaven aan sociale zekerheid en zorg nemen toe.,De overheidsfinanciën vertonen een gematigd tekort.,"De uitgaven lopen bijvoorbeeld op binnen de begrotingsfondsen (klimaat-, transitie- en groeifonds), maar ook door toenemende uitgaven aan sociale zekerheid en zorg, asiel en defensie."
cpb,124,De economische groei blijft op de middellange termijn gematigd.,De buitenlandse vraag groeit maar matig.,"De economische groei blijft op de middellange termijn gematigd, en de buitenlandse vraag groeit maar matig."
cpb,125,Hogere macro-economische onzekerheid leidt tot kleinere belastingmultipliers.,Belastingmultipliers zijn afhankelijk van de economische fase.,"Ook hogere macro-economische onzekerheid en een hoge publieke schuldenquote leiden tot een kleinere multiplier, terwijl hogere private schulden juist samenhangen met een grotere multiplier."
cpb,125,Leenbeperkingen beïnvloeden de effectiviteit van belastingbeleid.,Belastingmultipliers zijn afhankelijk van de economische fase.,Leenbeperkingen zijn een eerste verklaring voor conjunctuurafhankelijke belastingmultipliers.
cpb,125,De impact van hoge private schulden op consumptie.,Belastingmultipliers zijn afhankelijk van de economische fase.,De aanname is dat consumenten die beperkt zijn in hun leenvermogen een hogere marginale consumptiequote hebben na een (tijdelijke) wijziging in het inkomen.
cpb,127,Lagere groei van de economie op middellange termijn.,Verslechtering van het EMU-saldo door oplopende uitgaven.,"Uitgaven lopen op, daardoor verslechtert EMU-saldo."
cpb,127,Afhankelijkheid van de rentestand voor de overheidsschuld op lange termijn.,Verslechtering van het EMU-saldo door oplopende uitgaven.,Overheidsschuld lange termijn hangt af van rentestand.
cpb,128,Afname van productieactiviteiten in Nederland.,Verlies van concurrentievermogen in de maakindustrie.,We constateren een aanzienlijke verschuiving van productieactiviteiten naar dienstverlenende activiteiten binnen Nederland.
cpb,128,Afname van productieactiviteiten in Nederland.,Verlies van productiecapaciteit door verschuiving naar diensten.,"Tegelijkertijd daalde het aandeel van de productieactiviteiten in de totale inkomsten van de maakindustrie, wat wijst op een herallocatie van productieactiviteiten in de maakindustrie naar professionele dienstverleningsactiviteiten in andere sectoren."
cpb,128,Impact van beleidsmaatregelen op activiteiten in Nederland.,Verlies van technologische wereldleiderschap.,"Beleid op het gebied van onderwerpen als internationale handel, migratie, onderwijs, onderzoek en ontwikkeling, en investeringen in infrastructuur bepaalt mede hoe verschillende activiteiten in de toekomst in Nederland worden uitgevoerd."
cpb,128,Impact van beleidsmaatregelen op activiteiten in Nederland.,Verlies van economische specialisatie.,"Activiteiten verschillen in de rol die ze spelen binnen productieprocessen, evenals het daarmee samenhangende verdienpotentieel."
cpb,129,Complexiteit van het toeslagenstelsel leidt tot niet-gebruik.,Afschaffing van de zorgtoeslag resulteert in lagere inkomens en vergroot inkomensverschillen.,De maatregel is budgetneutraal vormgegeven en vergroot het arbeidsaanbod. Dit positieve effect op het arbeidsaanbod wordt verklaard door de inkomenseffecten van de maatregel... Het afschaffen van de zorgtoeslag vergroot het arbeidsaanbod.
cpb,129,Complexiteit van het toeslagenstelsel leidt tot niet-gebruik.,Veranderingen in het toeslagenstelsel kunnen leiden tot lagere normbedragen voor huishoudens.,De gerichtheid van het toeslagenstelsel in de praktijk slechter uitpakt dan op papier.
cpb,129,Afschaffing van de zorgtoeslag resulteert in lagere inkomens en vergroot inkomensverschillen.,Verlaging van zorgpremie en invoering van heffingskortingen beïnvloeden arbeidsaanbod.,Het positieve arbeidsaanbodeffect van het afschaffen van de zorgtoeslag domineert in deze variant dus de negatieve arbeidsaanbodeffecten van het hogere wml en de lagere zorgpremie.
cpb,131,De inschrijvingen van verschillende studierichtingen reageren niet op arbeidsmarktperspectieven.,Er is een risico op werkloosheid door mismatch tussen vraag en aanbod van vaardigheden.,"Als studie-inschrijvingen niet of nauwelijks reageren op ontwikkelingen op de arbeidsmarkt, ontstaat het risico op een mismatch tussen vraag naar en aanbod van vaardigheden en op werkloosheid."
cpb,131,Afname van arbeidsmarktperspectieven voor mbo-afgestudeerden.,Tekorten op de arbeidsmarkt door onvoldoende afstemming van studiekeuze.,"De knelpunten in techniek, zorg en onderwijs houden naar verwachting echter aan."
cpb,138,Misallocatie van publieke huisvesting,Welfareverlies door misallocatie,"The resulting annual welfare loss is modest, estimated at €64 per household residing in the public sector."
cpb,138,Ongelijke toegang tot huisvesting voor verschillende huishoudtypes,Ongelijke toegang tot aantrekkelijke sociale huurwoningen,This entails particularly large transfers in housing consumption from younger households to older households.
cpb,138,Inefficiënte woningtoewijzingsmechanismen,Welfareverlies door misallocatie,"Arguably, this focus on supply is rather narrow, as it ignores the effects that rent control has on the efficiency of housing allocation among tenants."
cpb,139,Oudere huishoudens profiteren van het toewijzingssysteem.,Huishoudens met een urgente woningvraag komen in de knel.,De wachtlijst als uitgangspunt kan er toe leiden dat oudere huishoudens aantrekkelijkere woningen bemachtigen ten koste van andere groepen.
cpb,139,De huidige toewijzingspraktijk leidt tot een ongelijkheid in de verdeling van woonruimte.,Huishoudens met een urgente woningvraag komen in de knel.,Ook huishoudens met een urgente woningvraag kunnen in een puur wachtlijstsysteem (zonder aanpassingen) in de knel komen.
cpb,139,Regionale schaal van het systeem zet huishoudens die verhuizen op achterstand.,Huishoudens met een urgente woningvraag komen in de knel.,"De regionale in plaats van nationale schaal van het systeem kan bovendien huishoudens die naar een ander regio verhuizen op achterstand zetten, doordat zij hun opgebouwde wachttijd niet mee kunnen nemen."
cpb,139,Beperkingen voor outsiders door lokale huisvestingsverordeningen.,Huishoudens met een urgente woningvraag komen in de knel.,"Het veelvuldig gebruik van deze maatregel toont dat gemeenten veel waarde hechten aan het huisvesten van hun ingezetenen, ook al kan dit de kansen van outsiders beperken."
cpb,139,Negatieve gevolgen van bijsturing van woonruimteverdeling.,De huidige toewijzingspraktijk leidt tot een ongelijkheid in de verdeling van woonruimte.,Woningcorporaties en gemeenten proberen daarom met aanvullend beleid de verdeling van woningen gericht bij te sturen.
cpb,140,Complexiteit van het belastingstelsel leidt tot hoge uitvoerings- en nalevingskosten.,Verlies van fiscale evenwicht.,"Een knelpunt is bijvoorbeeld het verschil in belastingdruk tussen werknemers, directeur-grootaandeelhouders (dga’s) en ondernemers voor de inkomstenbelasting (ib-ondernemers). Die verschillen geven aanleiding tot gedragsveranderingen die tot minder economische activiteit kunnen leiden."
cpb,140,Afschaffing van aftrekposten voor eigenwoningbezit en ondernemers verhoogt belastingdruk voor middeninkomens.,Ongelijkheid in het belastingstelsel.,"Aangezien deze maatregelen alleen burgers treffen die ondernemer zijn of een eigen woning met een hypotheek bezitten, is de spreiding van de effecten binnen de inkomensgroepen groot."
cpb,140,Veranderingen in de inkomstenbelastingen kunnen de belastingdruk op huishoudens beïnvloeden.,De belastingdruk is degressief voor lage inkomens.,De spreiding van de veranderde belastingdruk als gevolg van belastingwijzigingen is voor de laagste inkomens vaak groter dan voor hogere inkomens.
cpb,140,Hogere inkomens betalen gemiddeld minder belasting.,Ongelijkheid in het belastingstelsel.,"De hoogste inkomens betalen gemiddeld minder belasting omdat hun inkomen grotendeels bestaat uit kapitaalinkomen en ingehouden bedrijfswinsten, die beide minder belast worden dan looninkomen."
cpb,142,De kans op een aanzienlijke stijging van fysieke gezondheidsbehandelingen.,De kans op werkloosheid door economische schokken.,Risk estimates are especially heightened for labor shocks after the materialization of health shocks.
cpb,142,De kans op werkloosheid door economische schokken.,De kans op een aanzienlijke stijging van fysieke gezondheidsbehandelingen.,"Risk estimates are especially heightened for labor shocks after the materialization of health shocks, but the effect vice versa is also substantial."
cpb,142,De correlatie tussen arbeids- en gezondheidsrisico's.,De mogelijkheid van schokken die elkaar versterken.,This unveils the distributions of the predictable risk factors throughout the population. The risks turn out to be very unevenly distributed and strongly correlated with each other.
cpb,142,De kans op een combinatie van risico's is wijdverspreid.,De ongelijke verdeling van risico's in de bevolking.,"Putting the risk distributions of all twelve shocks together, we find that risk concurrence is sizeable, monotone, non-linear and extended across domains."
cpb,143,Kwetsbaarheid van htm-huishoudens voor inkomensschokken.,Problemen met sparen en financiële stabiliteit.,"Huishoudens die elke maand hun hele inkomen consumeren en daardoor weinig liquide buffers opbouwen, zijn kwetsbaar voor inkomensschokken."
cpb,143,Hogere schuldenlast van htm-huishoudens in Nederland.,Kwetsbaarheid van htm-huishoudens voor inkomensschokken.,Bovendien zijn htm-huishoudens in Nederland kwetsbaarder voor bepaalde macroschokken (zoals hogere rentes) omdat ze hogere schulden hebben dan htm-huishoudens in andere landen.
cpb,143,Afhankelijkheid van overheidsoverdrachten en subsidies.,Kwetsbaarheid van htm-huishoudens voor inkomensschokken.,Huishoudens zitten vaak in de middeninkomensgroepen en hebben een hoge schuld ten opzichte van hun vermogen.
cpb,143,Impact van htm-huishoudens op nationale bestedingen en economische schokken.,Verhoogde kans op htm-status voor kwetsbare groepen.,Deze huishoudens passen hun bestedingen sterk aan bij inkomensschokken.
cpb,145,De invoering van de partnerinkomenstoets beperkte de toegang tot de Tozo-regeling voor zelfstandigen met partners.,De Tozo-regeling resulteerde in een daling van de omzet van zelfstandigen.,"Mede door de introductie van de partnerinkomenstoets vanaf Tozo 2 en de verbeterde economische omstandigheden, daalde het Tozo-gebruik naar 5% van de zelfstandigen."
cpb,145,De invoering van de partnerinkomenstoets beperkte de toegang tot de Tozo-regeling voor zelfstandigen met partners.,De daling van gewerkte uren bij zelfstandigen zonder partner is significant.,"Zelfstandigen zonder partner werkten gemiddeld 10% minder uren per week (gemiddeld 4 uur) dan zelfstandigen met partner, ten opzichte van voor de partnerinkomenstoets."
cpb,145,De coronapandemie heeft geleid tot zware contactbeperkende maatregelen.,Inkomensverlies van zelfstandig ondernemers door economische omstandigheden.,In de eerste helft van maart 2020 werden onder andere de horeca en sportscholen gesloten in verband met de contactbeperkende maatregelen.
cpb,145,De Tozo-regeling had een negatieve impact op de werkprikkels van zelfstandigen.,Afhankelijkheid van steunmaatregelen door ondernemers.,De marginale druk een aandachtspunt. Tozo-ontvangers verliezen een euro aan Tozo voor elke verdiende euro tot het sociaal minimum.
cpb,147,Heterogeniteit in koopkrachtanalyses beïnvloedt de interpretatie en complexiteit.,Complexiteit in koopkrachtberekeningen door data-afhankelijkheid en beperkte beschikbaarheid.,"Het toevoegen van heterogeniteit in de berekeningen heeft echter ook nadelen, omdat dit de complexiteit verhoogt en de interpretatie van de resultaten lastiger kan maken."
cpb,147,Inflatie-ongelijkheid beïnvloedt de koopkracht van huishoudens verschillend.,Heterogeniteit in koopkrachtanalyses beïnvloedt de interpretatie en complexiteit.,Dit voorbeeld laat zien dat de gevolgen van veel economische ontwikkelingen niet gelijk zijn voor iedereen en dat het goed is om aandacht te besteden aan de heterogeniteit die zich tussen huishoudens kan voordoen.
cpb,147,Beperkingen in armoede-analyse door gebrek aan actuele data en heterogeniteit.,Complexiteit in koopkrachtberekeningen door data-afhankelijkheid en beperkte beschikbaarheid.,"Binnen het huidige instrumentarium zijn de mogelijkheden om meer heterogeniteit in beeld te brengen bovendien beperkt, daarnaast zijn er data-beperkingen."
cpb,147,Invloed van huurprijsontwikkeling op de koopkracht van huishoudens.,Heterogeniteit in koopkrachtanalyses beïnvloedt de interpretatie en complexiteit.,"Huurbedragen kunnen flink uiteenlopen, waardoor huurprijsontwikkelingen (via de huurtoeslag) veel invloed kunnen hebben op de koopkracht."
cpb,148,Verlaging van het uurloon door payrolling.,Grote verschillen in uurloonverlaging tussen subgroepen.,"Ons algoritme laat zien dat payrolling het uurloon van een specifieke groep werknemers verlaagt met gemiddeld 3,7 procent. We vinden grotere verschillen tussen mensen dan uit een handmatige subgroepanalyse bleek."
cpb,148,Verlaging van het uurloon door payrolling.,Negatieve effecten van payrolling concentreren zich bij specifieke groepen werknemers.,Een handmatige analyse laat zien dat payrolling het uurloon gemiddeld verlaagt met ongeveer 17 cent. [...] maar de daling loopt op tot wel 32 cent per uur voor hoogopgeleiden en mensen met een tijdelijk contract.
cpb,148,Grote verschillen in uurloonverlaging tussen subgroepen.,Grote variatie in effecten van payrolling afhankelijk van werknemerkenmerken.,"Dit zorgt ervoor dat gevonden effecten voor sommige subgroepen groter zijn en voor andere juist kleiner, wat een nauwkeuriger beeld geeft van de mate waarin individuele effecten van de interventie kunnen verschillen."
cpb,148,Ongeschiktheid van de causal forest-techniek voor difference-in-differences.,Onvoldoende informatie voor beleidsmakers door gemiddelde effecten.,Maar dat is vaak nog onvoldoende informatie om beleid volledig te informeren.
