Source,Filename,Oorzaak,Gevolg,Citaat
open_overheid,65,De weerbaarheid van de maatschappij is onvoldoende.,De economie moet weerbaar zijn.,"Daarom zijn adequate voorbereidingen en versterking van de weerbaarheid van overheid, bedrijven en burgers nodig."
open_overheid,65,Er is behoefte aan meer bewustwording over dreigingen.,Er is een gebrek aan informatie over dreigingen en gevolgen voor Nederland.,Activerende publiekscommunicatie met handelingsperspectief.
open_overheid,67,Een hack bij KPN heeft geleid tot toegang tot servers en klantinformatie.,De hack heeft mogelijk gevolgen voor de routering van internetverkeer.,Aangezien via deze routering ook de Voice over IP dienstverlening loopt en daarmee bijvoorbeeld ook de 112 oproepen van klanten via VOIP ... werd de dreiging serieus genomen en zijn passende maatregelen genomen.
open_overheid,67,Een hack bij KPN heeft geleid tot toegang tot servers en klantinformatie.,"De hack kan invloed hebben op de continuïteit van vitale infrastructuur, zoals 112 oproepen.",KPN heeft ook rechten gehad op de DNS (Domain Name Server) systemen en heeft gebruikersrechten gehad op 1 van de routers. Daarmee had hij tijdelijk de routering van het internetverkeer van de consumentenklanten van KPN kunnen beïnvloeden.
open_overheid,69,Oorlog tussen Israël en Hamas.,Toegenomen dreiging richting religieuze gemeenschappen en gebouwen.,een toegenomen dreiging in de richting van religieuze gemeenschappen en gebouwen ten gevolge van onder andere internationale conflicten.
open_overheid,70,Accelerationisme vormt een rechts-extremistische geweldsdreiging voor de nationale veiligheid.,Rechts-extremistisch gedachtengoed wordt breed verspreid.,de voornaamste rechts-terroristische gewelddreiging voortkomt uit het accelerationisme.
open_overheid,70,Rechts-extremistisch gedachtengoed wordt breed verspreid.,De normalisering van racistisch gedachtengoed is onacceptabel.,"Het is zorgelijk en zeer kwalijk als rechtsextremistisch gedachtengoed, zoals de omvolkingstheorie, breed verspreid wordt en het is onacceptabel als getracht wordt om een racistisch gedachtengoed te normaliseren."
open_overheid,71,Gebruik van CBRN-middelen door niet-statelijke actoren.,Proliferatie van massavernietigingswapens naar niet-statelijke actoren.,Resolutie 1540 merkt de proliferatie van massavernietigingswapens en hun overbrengingsmiddelen naar niet-statelijke actoren aan als een bedreiging voor de internationale vrede en veiligheid.
open_overheid,71,Dreiging van aanslagen met chemische wapens.,Gebruik van CBRN-middelen door niet-statelijke actoren.,De heer van Kappen (VVD) heeft toen de zorg van zijn fractie uitgesproken over de dreiging van het gebruik van CBRN middelen door niet-statelijke actoren.
open_overheid,71,Synthetische biologie maakt het eenvoudiger om biologische agentia te modificeren.,De ontwikkeling van technieken zoals gene-drive en gain-of-function onderzoek kan het voor kwaadwillenden eenvoudiger maken om biologische wapens te ontwikkelen.,"Deze drempelverlagende technieken vormen een mogelijk gevaar voor de veiligheid, omdat het hiermee voor kwaadwillenden eenvoudiger wordt een biologisch wapen te ontwikkelen."
open_overheid,73,Fraude,Afvalcriminaliteit en fraude met chemische stoffen,Fraude met afval in veel verschijningsvormen met zeer ernstige milieugevolgen.
open_overheid,73,Afvalcriminaliteit en fraude met chemische stoffen,Blijvende gezondheidsschade voor mensen,Blijvende gezondheidsschade voor mensen die er mee in aanraking komen.
open_overheid,76,Pro-BDS uitingen van docenten beïnvloeden de academische vrijheid.,Joodse studenten ervaren bedreigingen door antisemitisme op de universiteit.,"Deze politieke stellingname de academische vrijheid beperkt, doordat studenten niet meer uit durven gaan van een neutrale houding van de docent op dit onderwerp."
open_overheid,76,Financiering van BDS-verenigingen door universiteiten ondermijnt overheidsbeleid.,Pro-BDS uitingen van docenten beïnvloeden de academische vrijheid.,Het feit dat de rijksoverheid zich volledig onthoudt van dergelijke financiering.
open_overheid,77,Rechts-extremistische aanslagen.,De mogelijkheid van geweld tegen joodse objecten tijdens pro-Palestijnse demonstraties.,"De voorstelbaarheid van een terroristische aanslag in Nederland uit rechts-extremistische hoek is vooral gebaseerd op de betrokkenheid van jonge Nederlandse mannen bij internationale, online accelerationistische netwerken."
open_overheid,77,De radicalisering van deelnemers aan coronaprotesten.,De verharding van de samenleving door gepolariseerd denken.,"Het ontbreken van verbindende, nationale of internationale thema’s en inspirerende figuren die aansporen tot overbrugging van de verschillen tussen deze stromingen en daarmee tot een nieuwe opleving leidt tot de verharding van de samenleving door gepolariseerd denken."
open_overheid,80,Digitale bedreigingen aan politici via sociale media.,Moeilijkheden bij het identificeren en vervolgen van verdachten in landen buiten de EU.,"Wanneer het TBP naar aanleiding van het onderzoek naar het account met een aan zekerheid grenzende waarschijnlijkheid kan vaststellen dat de accounthouder zich in een land buiten de Europese Unie bevindt, is de kans om uiteindelijk een concrete verdachte te kunnen identificeren en tot een succesvolle vervolging te kunnen overgaan buitengewoon klein."
open_overheid,80,Moeilijkheden bij het identificeren en vervolgen van verdachten in landen buiten de EU.,Beperkingen in rechtshulp en informatieverkrijging bij digitale bedreigingen vanuit landen buiten de EU.,Een van de redenen hiervoor is dat niet altijd sprake is van een bilateraal of multilateraal rechtshulpverdrag en de mogelijkheden tot het verkrijgen van rechtshulp en de kans op het succesvol opvragen van informatie zeer beperkt zijn.
open_overheid,82,Terrorisme vormt een bedreiging voor de democratische rechtsorde en open samenleving.,Anti-overheidsextremisten richten zich tegen de overheid en andere instituties.,Terrorisme en extremisme vormen een bedreiging voor onze democratische rechtsorde en open samenleving.
open_overheid,89,De jihadistische beweging in Nederland is in een heroriëntatiefase.,De verspreiding van de jihadistische boodschap vindt plaats via activistische en educatieve activiteiten.,Deze ontplooiing is vooral online goed zichtbaar. Ook worden er weer straatda’wa-activiteiten ontplooid.
open_overheid,89,Er zijn jihadisten die zich bezighouden met aanslagplanning binnen Nederland.,Er zijn plannen voor aanslagen in Nederland en België.,Zulke jihadistisch terroristen hoeven niet uit Nederland te komen om toch hier te kunnen toeslaan.
open_overheid,99,De kans op een aanslag tegen Nederlandse belangen is groter in enkele landen en regio’s waar aan al Qa’ida gerelateerde groeperingen opereren.,De aanwezigheid van buitenlandse personen/objecten kan leiden tot een verhoogd risico op aanslagen.,De kans op een aanslag tegen Nederlandse belangen is groter in enkele landen en regio’s waar aan al Qa’ida gerelateerde groeperingen opereren. Dit risico speelt vooral wanneer een land buitenlandse personen/objecten herbergt die sterk passen in het vijandsbeeld van terroristen.
open_overheid,99,De verijdelde aanslag tegen de tekenaar van de omstreden Deense spotprenten toont de vasthoudendheid van jihadisten.,Er is een aanzienlijke internationale dreiging van terroristische acties.,In algemene zin illustreert de verijdelde aanslag tegen de tekenaar van de omstreden Deense spotprenten de opmerkelijke vasthoudendheid van jihadisten. Dit houdt in dat na een periode van relatieve rust de dreiging vrij ‘onverwacht’ kan opspelen.
open_overheid,99,De betrokkenheid van Amerikanen bij de jihad is toegenomen.,Er is een toename van home grown-terrorisme van Amerikaanse bodem.,Betrokkenheid van Amerikanen bij de jihad is op zich niet nieuw. Wel nieuw zijn de specifiek op de VS gerichte rekrutering en de planning vanuit de VS van aanslagen elders in de wereld.
open_overheid,100,De terroristische dreiging van rechts-terrorisme is substantieel.,De kans op een aanslag tegen Nederland is reëel.,De terroristische dreiging van rechts-terrorisme is substantieel. De kans op een aanslag tegen Nederland is reëel.
open_overheid,100,De dreiging vanuit het jihadisme is toegenomen.,De terroristische dreiging is hoger dan in voorgaande jaren.,De dreiging vanuit het jihadisme is toegenomen. De terroristische dreiging is hoger dan in voorgaande jaren.
