Source,Filename,Bedreiging,Categorie,Citaat
cpb,41,Een hoge ratio leerling-leraar kan de onderwijskwaliteit negatief beïnvloeden.,Sociaal & Maatschappelijk,"Het aantal leerlingen op een school in een bepaald jaar, gedeeld door het aantal leraren of onderwijsondersteunend personeel."
cpb,41,Een ongunstige verhouding leerling-onderwijsondersteunend personeel.,Sociaal & Maatschappelijk,"Ratio leerling-OOP -2,398 0,513 0,309 1133 3668"
cpb,41,Onvoldoende leerlinguitkomsten in het basisonderwijs.,Sociaal & Maatschappelijk,extra leerlinguitkomsten
cpb,41,Onvoldoende leerlinguitkomsten in het voortgezet onderwijs.,Sociaal & Maatschappelijk,extra leerlinguitkomsten
cpb,43,De woningmarkt is ontoegankelijk voor beknelde huishoudens.,Sociaal & Maatschappelijk,deze combinatie is zuiverder dan alleen kijken naar hoge woonlasten
cpb,43,Er is een tekort aan betaalbare woningen in de marktsector.,Sociaal & Maatschappelijk,niet iedereen een betaalbare en passende woning kan vinden
cpb,43,De beschikbaarheid van bouwgrond is beperkt in stedelijke gebieden.,Sociaal & Maatschappelijk,"In stedelijke gebieden, waar ruimte schaars is, kan maar beperkt bouwgrond vrijgemaakt worden"
cpb,43,Hogere inkomens verhuizen naar woningen bedoeld voor beknelde huishoudens.,Sociaal & Maatschappelijk,rijkere huishoudens verhuizen naar nieuwbouwwoningen die bedoeld zijn voor beknelde huishoudens
cpb,43,De keuze van bouwprogramma's is politiek gevoelig.,Geopolitiek & militair,Uiteindelijk is het bouwprogramma een politieke keuze
cpb,43,De bouw van woningen kan negatieve externe effecten hebben.,Ecologisch,Het bouwen van woningen gaat gepaard met vele externe effecten.
cpb,43,Beperkte keuzemogelijkheden voor huishoudens op de woningmarkt.,Sociaal & Maatschappelijk,Blijkbaar zijn er onvoldoende keuzemogelijkheden om een goede woning te vinden.
cpb,43,Hoge woonlasten voor huishoudens.,Economisch,Een huishouden met alleen hoge woonlasten is niet automatisch problematisch.
cpb,43,Een ongelijkheid in woningtoewijzing.,Sociaal & Maatschappelijk,de kans dat er een woning vrijkomt die beter is dan de huidige woning verschilt amper tussen de scenario’s
cpb,43,De huidige woningvoorraad is niet optimaal voor beknelde huishoudens.,Sociaal & Maatschappelijk,Overigens betekent dit resultaat niet noodzakelijkerwijs dat de huidige woningvoorraad qua samenstelling optimaal is.
cpb,43,De toegankelijkheid van de woningmarkt is afhankelijk van het aantal beschikbare woningen.,Economisch,De toegankelijkheid van de woningmarkt hangt meer af van het aantal woningen dan het soort woningen.
cpb,43,De bouw van woningen die niet aansluiten bij de voorkeuren van beknelde huishoudens kan hun situatie verergeren.,Sociaal & Maatschappelijk,Het bouwen van woningen die beter aansluiten bij de voorkeuren van andere groepen dan beknelde huishoudens verlicht de druk op de woningen die toegankelijk zijn voor beknelde huishoudens.
cpb,43,De invloed van beleidskeuzes op grondgebruik.,Ecologisch,Het grondgebruik per woning is deels een beleidskeuze.
cpb,47,Eenzijdige afhankelijkheid van de VS maakt Nederland kwetsbaar.,Economisch,"deze verwevenheid zorgt tegelijkertijd voor een toenemende eenzijdige afhankelijkheid, die Nederland ook kwetsbaar maakt."
cpb,47,Technologische voorsprong van de VS neemt verder toe.,Technologisch & digitaal,Momenteel zien wij de technologische voorsprong van de VS steeds verder toenemen.
cpb,47,Afhankelijkheid van de dollar voor financiële transacties en bezittingen.,Economisch,"Voor Nederland leidt dit tot een sterke afhankelijkheid via de dollar, omdat veel financiële transacties maar ook bezittingen direct of indirect gekoppeld zijn aan de waarde en stabiliteit van de dollar."
cpb,47,Ongelijke financiële inzet tussen de VS en de EU verzwakt de strategische positie van Europa.,Geopolitiek & militair,de ongelijke financiële inzet op deze terreinen zorgt dat de voorsprong van de VS steeds verder groeit.
cpb,47,Impact van de Amerikaanse huizenmarkt op de Nederlandse economie.,Economisch,"""De crisis op de Amerikaanse huizenmarkt heeft ook in Nederland geleid tot het omvallen van banken en uiteindelijk tot een recessie."""
cpb,47,Afhankelijkheid van Amerikaanse technologie en kennis.,Technologisch & digitaal,"Deze afhankelijkheid kan risico’s met zich meebrengen wanneer contacten tussen Nederland, de EU en de VS afnemen."
cpb,47,Geopolitiek gebruik van het internationale betaalsysteem SWIFT.,Geopolitiek & militair,"""bijvoorbeeld via het geopolitiek gebruik van het internationale betaalsysteem SWIFT"""
cpb,47,Afhankelijkheid van specifieke sectoren van de VS.,Economisch,"In euro's is de impact van een ontkoppeling het grootst voor de aardolie(verwerkende) industrie, de chemische industrie, de voedingsmiddelenindustrie en de groothandel."
cpb,47,Afname van de Amerikaanse veiligheidsgarantie voor Europa.,Geopolitiek & militair,"Binnen Europa groeit de twijfel over de Amerikaanse veiligheidsgarantie, waarbij de sterke Amerikaanse focus op China en Azië mogelijk de slagkracht en geloofwaardigheid van de NAVO ondermijnt."
cpb,47,De rol van buitenlandse bedrijven in Nederland kan leiden tot economische afhankelijkheid.,Economisch,In Nederland spelen bedrijven met buitenlands zeggenschap een belangrijke rol.
cpb,48,Afhankelijkheid van de exportsector voor de Nederlandse economie.,Economisch,de export is met zo'n 30% van het bbp dan ook cruciaal voor Nederland.
cpb,48,Risico van achterblijven in productiviteit ten opzichte van andere landen.,Economisch,cruciaal nu we als Europa en Nederland qua productiviteit niet achterop willen raken bij de rest van de wereld.
cpb,48,Afname van banen bij niet-exporterende bedrijven.,Sociaal & Maatschappelijk,"Ongeveer de helft van de banen die verbonden zijn met export, zit bij de toeleveranciers van exporteurs."
cpb,48,Verlies van concurrentievermogen door onvoldoende stimulering van exportnetwerken.,Economisch,Stimuleren van exportnetwerken en kennisopbouw in clusters tussen exporteurs en toeleveranciers kan dan ook leiden tot extra productiviteitsgroei.
cpb,48,De afhankelijkheid van een klein aantal grote exporteurs kan leiden tot economische kwetsbaarheid.,Economisch,Exporteurs nemen een centrale positie in het Nederlandse bedrijvennetwerk in.
cpb,48,De concentratie van economische activiteit bij exporteurs kan leiden tot ongelijkheid in de bedrijfssector.,Economisch,Exporteurs zijn doorgaans groter en productiever dan niet-exporteurs.
cpb,48,De afhankelijkheid van internationale markten kan de nationale economie kwetsbaar maken voor wereldwijde schommelingen.,Geopolitiek & militair,Exporteurs zijn actief op de internationale markten; ze importeren en exporteren veel.
cpb,48,De lage productiviteit van indirecte leveranciers kan de algehele economische groei belemmeren.,Economisch,Indirecte leveranciers (L2) zijn niet productiever dan andere bedrijven.
cpb,48,Exporteurs hebben een centrale rol in het netwerk van bedrijven in Nederland.,Economisch,Exporteurs en hun toeleveranciers zijn dus leveranciers voor relatief veel andere bedrijven in Nederland en nemen daarmee een centrale rol in het netwerk in.
cpb,48,Exporteurs zijn de meest productieve bedrijven in Nederland.,Economisch,"Exporteurs zijn de meest productieve bedrijven in Nederland, gevolgd door hun leveranciers, die ook bovengemiddeld presteren."
cpb,48,"Beleid dat export en exporteurs raakt, heeft een bredere impact dan alleen op bedrijven in de exportsector zelf.",Sociaal & Maatschappelijk,"Beleid dat export en exporteurs raakt, heeft een bredere impact dan alleen op bedrijven in de exportsector zelf."
cpb,48,Exporteurs kunnen lagere prijzen aanbieden dan minder productieve bedrijven.,Economisch,"Productieve leveranciers kunnen lagere prijzen aanbieden dan minder productieve bedrijven, wat de prijzen in de waardeketen laag houdt."
cpb,48,Verlies van exportcapaciteit door fluctuaties in de wereldmarkt.,Economisch,Intermittent exporting: Unusual business or business as usual?
cpb,48,Afhankelijkheid van buitenlandse leveranciers voor essentiële goederen.,Economisch,The supplier network of exporters: Connecting the dots.
cpb,48,Verlies van productiviteit door inefficiënte toeleveringsketens.,Economisch,Productivity effects of internationalisation through the domestic supply chain.
cpb,48,Verhoogde kwetsbaarheid van de economie door globalisering.,Economisch,GVC centrality and productivity: Are hubs key to firm performance?
cpb,48,Risico op verstoring van de binnenlandse productie door internationale handelsconflicten.,Economisch,Knowledge spillovers.
cpb,48,Verlies van concurrentievermogen door onvoldoende innovatie.,Economisch,"Scale Economies, Product Differentiation, and the Pattern of Trade."
cpb,48,Verlies van arbeidsplaatsen door automatisering en digitalisering.,Sociaal & Maatschappelijk,Detecting Learning by Exporting.
cpb,48,Verhoogde ongelijkheid door verschillen in exportcapaciteit tussen bedrijven.,Sociaal & Maatschappelijk,Firm heterogeneity and exports in the Netherlands: Identifying export potential beyond firm productivity.
cpb,48,Verlies van kennis en vaardigheden door afname van lokale productie.,Sociaal & Maatschappelijk,Reconstructing supply networks.
cpb,48,Verlies van marktaandeel door opkomende economieën.,Economisch,"Nederland Handelsland: Export, import & investeringen."
cpb,48,Afhankelijkheid van leveranciers.,Economisch,aantal leveranciers
cpb,48,Afhankelijkheid van afnemers.,Economisch,aantal afnemers
cpb,48,Variabiliteit in kapitaalvoorraad.,Economisch,kapitaalvoorraad
cpb,48,Variabiliteit in omzet.,Economisch,omzet
cpb,48,Variabiliteit in arbeidsproductiviteit.,Economisch,arbeidsproductiviteit
cpb,51,Inkomenssolidariteit in de zorg is relatief laag.,Sociaal & Maatschappelijk,"De samenvattende maatstaf voor inkomenssolidariteit (de KI-index) is met -0,101 in Nederland in 2019 relatief laag."
cpb,51,Huishoudens met een middeninkomen betalen relatief het meest voor zorg.,Sociaal & Maatschappelijk,Huishoudens met een middeninkomen dragen relatief dus het meeste bij.
cpb,51,Verlies van risicosolidariteit in de zorg.,Sociaal & Maatschappelijk,Een beperking van de omvang van de collectieve gezondheidszorg zal de mate van inkomens- en risicosolidariteit verlagen.
cpb,51,Hogere zorgkosten voor gezonde verzekerden.,Gezondheid,"Wanneer de zorgkosten stijgen, wordt voor gezonde verzekerden het verschil tussen de kosten en baten van zorg steeds groter."
cpb,51,Stijgende zorguitgaven in verhouding tot inkomen.,Economisch,Recent onderzoek wijst erop dat de toekomstige zorguitgaven sneller zullen stijgen dan het inkomen.
cpb,51,Ongelijkheid in zorgfinanciering tussen inkomensgroepen.,Economisch,de (on)gelijkheid in de betalingen aan zorg tussen inkomensgroepen
cpb,51,Afhankelijkheid van huishoudens van elkaars middelen.,Sociaal & Maatschappelijk,huishoudens vaak als economische eenheden functioneren waar middelen worden gedeeld
cpb,51,Onzekerheid over de gevolgen van zorgbeleid voor huishoudens.,Sociaal & Maatschappelijk,De precieze gevolgen voor huishoudens zijn echter nog maar beperkt inzichtelijk.
cpb,51,Verlies van representativiteit in zorgdata door selectiecriteria.,Sociaal & Maatschappelijk,Door deze keuzes is het aantal huishoudens in onze sample teruggebracht van 7.925.000 huishoudens naar 7.472.676 huishoudens.
cpb,51,Hogere zorgkosten door eigen risico.,Economisch,Omdat niet alle zorgkosten onder het eigen risico vallen zijn de betalingen door het eigen risico herleid.
cpb,51,Ongelijkheid in zorgkeuzes tussen inkomensgroepen.,Sociaal & Maatschappelijk,Wanneer huishoudens met hogere inkomens betere keuzes maken dan huishoudens met lagere inkomens zal dat de inkomenssolidariteit meer regressief maken.
cpb,51,Verlies van inkomenssolidariteit door beleidsaanpassingen.,Gezondheid,Een verlaging in het eigen risico en recente aanpassingen in de iab-premie.
cpb,51,Regressieve effecten van eigen bijdragen en aanvullende verzekeringen.,Sociaal & Maatschappelijk,"Als we de financiering van de eigen bijdragen en de aanvullende verzekeringen zouden meenemen, zou de mate van inkomenssolidariteit regressiever uitvallen dan we in deze studie rapporteren."
cpb,51,Verlies van gegevens door onvolledige datasets.,Technologisch & digitaal,Individuen worden uit de sample verwijderd als informatie over de zorgkosten in 2019 ontbreekt of niet te achterhalen is.
cpb,52,Internationale afhankelijkheid van Nederland.,Geopolitiek & militair,zorgen over internationale afhankelijkheid
cpb,52,Vergrijzing van de bevolking.,Sociaal & Maatschappelijk,de voortgaande vergrijzing van de bevolking
cpb,52,Druk op de woningmarkt.,Sociaal & Maatschappelijk,druk op de woningmarkt
cpb,52,Ongelijkheid in de samenleving.,Sociaal & Maatschappelijk,er is meer ongelijkheid
cpb,52,Duurzaamheid van productie en consumptie.,Ecologisch,de gebrekkige duurzaamheid van de huidige productie en consumptie
cpb,52,Stijgende zorgvraag door vergrijzing.,Gezondheid,"de toenemende druk door vergrijzing en de afwegingen tussen kwaliteit, toegankelijkheid en betaalbaarheid die hieruit volgen."
cpb,52,Beperkte sociale vangnetten door lage belastingen.,Economisch,de lage belastingen in het scenario Markt betekenen een beperkt sociaal vangnet;
cpb,52,Hogere kosten door gebroken beloften en verlies van politiek vertrouwen.,Sociaal & Maatschappelijk,Deze kosten zijn zowel economisch als in politiek vertrouwen wanneer beloften gebroken worden.
cpb,52,Afname van biodiversiteit.,Ecologisch,De opwarming van de aarde en de afname van biodiversiteit hebben de schijnwerper gezet op de gebrekkige duurzaamheid van onze huidige productie en consumptie.
cpb,52,Afhankelijkheid van internationale handel voor economische stabiliteit.,Economisch,De Nederlandse economie is sterk gericht op internationale handel.
cpb,52,Hogere belastingdruk door stijgende uitgaven aan publieke voorzieningen.,Economisch,"Om de stijgende kosten te dekken, kan de overheid ervoor kiezen om de belastingdruk te verhogen."
cpb,52,Ongelijke toegang tot gezondheidszorg.,Sociaal & Maatschappelijk,Dit maakt de zorg minder betaalbaar voor huishoudens.
cpb,52,Afname van de kwaliteit van woningen door hogere bouwvolumes.,Sociaal & Maatschappelijk,een hoger bouwvolume ten koste van de leefomgeving en de kwaliteit van woningen.
cpb,52,Hogere kosten door verduurzaming.,Economisch,Duurzaamheidsbeleid verhoogt de prijzen voor huishoudens.
cpb,52,Verlies van economische dynamiek door actieve industriepolitiek.,Economisch,Dit remt de economische dynamiek en de technologische ontwikkeling.
cpb,52,Afname van arbeidsparticipatie door flexibele contracten.,Sociaal & Maatschappelijk,Tegelijkertijd worden flexibele contracten minder flexibel.
cpb,52,Mismatches op de arbeidsmarkt door transities.,Sociaal & Maatschappelijk,Er ontstaan mismatches tussen het aanbod van arbeid in sectoren die worden afgeschaald en de toenemende vraag naar arbeid in andere sectoren.
cpb,52,Verlies van sociale cohesie door ongelijkheid.,Sociaal & Maatschappelijk,Unions and inequality over the twentieth century: New evidence from survey data.
cpb,52,Hogere huurprijzen leiden tot sociale ongelijkheid.,Sociaal & Maatschappelijk,Hoge huurprijzen dragen bij aan de sociale ongelijkheid in de samenleving.
cpb,52,Verlies van vertrouwen in de overheid.,Sociaal & Maatschappelijk,Het vertrouwen in de overheid is de afgelopen decennia gedaald.
cpb,52,Afname van de kwaliteit van werk door technologische inzet.,Sociaal & Maatschappelijk,"De rol van collectieve onderhandelingen en het algemeen bindend verklaren van cao’s blijft in dit scenario groot, net als de rol van vaste contracten."
cpb,52,Hogere kosten en problematische wachttijden door centralisatie van het zorgstelsel.,Gezondheid,"Er kleven echter ook nadelen aan deze aanpak, zoals de veelal hoge kosten die gepaard gaan met het onderhouden van een gecentraliseerd systeem en het ontstaan van problematische wachttijden."
cpb,54,Onzekerheid in de grondslagontwikkeling en gedragsreacties.,Economisch,"de raming kent een gemiddelde mate van onzekerheid, door onzekerheid in de grondslagontwikkeling en de gedragsreacties."
cpb,54,Derving in accijnsopbrengsten door wijzigingen in belastingmaatregelen.,Economisch,"Deze combinatie van maatregelen gaat gepaard met een derving in accijnsopbrengsten, die onderdeel uitmaakt van het budgettaire effect."
cpb,54,Verhoogde tarieven voor vrachtwagenheffing door CO2-emissieklasse.,Economisch,de differentiatie van de heffingstarieven naast gewichtsklasse en euro-emissieklasse nu ook naar CO2-emissieklasse
cpb,54,Systeemfalen bij de heffing.,Technologisch & digitaal,"rekening gehouden met enige derving van opbrengsten vanwege systeemfalen, fraude en afstelling van de apparatuur."
cpb,55,De groei van het aanvullend onderwijs kan de kansengelijkheid onder druk zetten.,Sociaal & Maatschappelijk,Er zijn zorgen dat de toenemende privatisering van het onderwijs de kansengelijkheid onder druk zet.
cpb,58,Inkomenseffecten van woningisolatie zijn ongelijk verdeeld over verschillende huishoudens.,Sociaal & Maatschappelijk,"De inkomenseffecten verschillen echter sterk tussen huurders van corporatiewoningen, particuliere huurders en bewoners van koopwoningen."
cpb,58,Hoge investeringskosten voor woningisolatie.,Economisch,De gemiddelde investeringskosten per woning voor isolatie tot aan de standaard bedragen zo’n 18.000 euro.
cpb,58,Financiële kwetsbaarheid door stijgende energieprijzen.,Economisch,...minder financiële kwetsbaarheid voor verhoging van de energieprijzen.
cpb,58,Afhankelijkheid van gas uit het buitenland.,Geopolitiek & militair,Daarnaast is er verminderde afhankelijkheid van gas dat momenteel grotendeels uit het buitenland komt.
cpb,58,Onzekerheid over de effectiviteit van isolatie.,Economisch,"...de kosten van isolatie hoger zijn dan de opbrengsten van energiebesparing, gaat het huishouden er in financieel opzicht op achteruit."
cpb,58,Ongelijke voordelen van isolatie voor verschillende inkomensgroepen.,Sociaal & Maatschappelijk,"Voor 90% van deze huishoudens ligt het inkomenseffect tussen de 0% en 3,9%."
cpb,58,Hogere huurverhogingen door investeringskosten voor isolatie.,Sociaal & Maatschappelijk,De mediane huurverhoging in het basisscenario is ongeveer 48 euro per maand voor particuliere huurders.
cpb,58,Onzekerheid over energiebesparing door variatie in methodes.,Ecologisch,De berekende energiebesparing in Hestia hangt af van de gekozen definitie van energiebesparing en van de methodes die het Hestia-model gebruikt.
cpb,58,Maatschappelijke kosten van energiearmoede.,Gezondheid,"...energiearmoede niet alleen leidt tot financiële problemen, maar ook tot nadelige gezondheidseffecten, schuldenproblematiek en eenzaamheid."
cpb,58,Financieringsknelpunten voor huishoudens bij het verkrijgen van een hypotheek.,Economisch,We zijn er ons er van bewust dat financiering via een hypotheek voor een deel van de huishoudens in werkelijkheid onmogelijk zou kunnen zijn wegens beperkingen in de leenruimte of leennormen.
cpb,60,Het kabinet geeft geen prioriteit aan de brede welvaart elders.,Geopolitiek & militair,Het kabinet geeft geen prioriteit aan de brede welvaart elders.
cpb,60,Het kabinet snijdt in uitgaven op het gebied van klimaat en milieu.,Ecologisch,kort het kabinet met name op uitgaven op het gebied van klimaat en milieu.
cpb,60,Er is een risico dat het vertrouwen in de overheid daalt.,Sociaal & Maatschappelijk,"Wanneer dit niet lukt, bestaat het risico dat het vertrouwen daalt."
cpb,60,"De druk op solidariteit door grote, structurele ongelijkheden.",Sociaal & Maatschappelijk,"Grote, structurele ongelijkheden zetten druk op de solidariteit tussen groepen en op de samenhang in de samenleving."
cpb,60,De afwezigheid van concrete beleidsdoelen voor onderwijskwaliteit.,Sociaal & Maatschappelijk,"Het kabinet wil bijvoorbeeld de onderwijskwaliteit verhogen en de basisvaardigheden verbeteren, maar een uitkomstmaat en streefwaarde bij dit doel ontbreken."
cpb,60,De onduidelijkheid over gezondheidsdoelen en maatregelen.,Gezondheid,Concrete doelen met streefwaarden ontbreken. Hierdoor is het onduidelijk welke verschillen verkleind moeten worden en welke maatregelen daarvoor moeten zorgen.
cpb,60,De haalbaarheid van zorgmaatregelen is onduidelijk.,Gezondheid,De haalbaarheid van deze voorstellen en het effect hiervan op de uitgaven kunnen pas beoordeeld worden
cpb,60,De afname van onderwijskwaliteit door bezuinigingen op onderwijsuitgaven.,Sociaal & Maatschappelijk,"Ondanks de ambities kort het kabinet op de onderwijsuitgaven, met name op subsidies en op hoger onderwijs en onderzoek."
cpb,60,De overheidsschuld kan oplopen tot 71% van het bbp in 2038.,Economisch,Een schuldprojectie voor 2038 laat zien dat de schuld kan uitkomen op 71% bbp.
cpb,60,De kans dat het huidige klimaatbeleid onvoldoende is voor emissiereductie.,Ecologisch,Op het gebied van klimaatbeleid is de kans groot dat het huidige maatregelenpakket onvoldoende is om de gestelde doelen van 55% emissiereductie in 2030 en 100% reductie in 2050 te halen.
cpb,60,De afwezigheid van streefwaarden voor natuurherstel.,Ecologisch,"Het kabinet zet in op natuurherstel, maar in de plannen ontbreken streefwaarden of afspraken over welke en hoeveel natuur er dan precies hersteld moet worden."
cpb,60,De impact van migratie op de sociale samenhang.,Sociaal & Maatschappelijk,een aanname van het kabinet is dat migratie de sociale samenhang onder druk zet.
cpb,60,De noodzaak voor concrete beleidsdoelen voor betere monitoring.,Economisch,Concrete beleidsdoelen maken prioriteiten en ambities duidelijker.
cpb,60,De druk op de arbeidsmarkt in de zorg neemt toe.,Gezondheid,grotere druk op de arbeidsmarktknelpunten in de zorg
cpb,60,De gevolgen van de herziening van het financieringsstelsel voor kinderopvang.,Sociaal & Maatschappelijk,Herziening financieringsstelsel kinderopvang.
cpb,60,De noodzaak voor verankering van brede welvaart in de begrotingssystematiek.,Economisch,Verankering van brede welvaart in de begrotingssystematiek.
cpb,61,Het begrotingstekort loopt op en overschrijdt de Europese norm.,Economisch,het tekort loopt verder op en is vanaf 2029 groter dan 3% bbp
cpb,61,De overheidsschuld overschrijdt de Europese grenswaarde van 60%.,Economisch,de overheidsschuld zet een stijgend pad in en ligt vanaf 2033 boven de Europese grenswaarde van 60%
cpb,61,De koopkrachtstijging is lager dan eerder geraamd.,Economisch,De koopkrachtstijging komt door de verminderde lastenverlichting in 2025 wat lager uit dan eerder geraamd
cpb,61,De bbp-groei is lager dan eerder geraamd.,Economisch,"de bbp-groei is in 2025 1,5%, dat is 0,1% lager dan eerder geraamd"
cpb,61,Stijgende inflatie.,Economisch,"Inflatie, nationale consumentenprijsindex (cpi) 1,3 2,7 10,0 3,8 3,6 3,2"
cpb,61,Hoge werkloosheid.,Economisch,"Werkloze beroepsbevolking (niveau in % beroepsbevolking) 4,9 4,2 3,5 3,6 3,7 3,8"
cpb,61,Afname van de koopkracht.,Economisch,"Koopkracht, statisch, mediaan alle huishoudens (d) 2,6 0,8 -2,5 -0,6 2,5 0,7"
cpb,61,Toename van armoede.,Sociaal & Maatschappelijk,"Personen in armoede (niveau in %) (d,e) 5,6 5,8 4,8 4,6 4,5 4,4"
cpb,61,Stijgende EMU-schuld.,Economisch,"EMU-schuld (ultimo jaar) 53,3 50,4 48,3 45,1 45,0 46,7"
cpb,61,Negatieve spaarquote.,Economisch,"Individuele spaarquote (niveau in eindjaar in % beschikbaar inkomen) (f) -3,0 -1,2 1,4 9,3 5,5 4,7"
cpb,61,Stijgende collectieve lasten.,Economisch,"Collectieve lasten 39,7 39,2 38,1 38,6 38,1 38,0"
cpb,61,Hogere bruto collectieve uitgaven.,Economisch,"Bruto collectieve uitgaven 44,3 47,6 44,2 48,1 44,1 45,5"
cpb,61,Stijgende invoerprijzen.,Economisch,"Invoerprijs goederen en diensten -3,3 10,7 22,1 -3,4 -0,7 1,4"
cpb,61,Stijgende uitvoerprijzen.,Economisch,"Uitvoerprijs goederen en diensten -2,6 8,7 19,1 -0,9 1,0 1,7"
cpb,61,Afname van de arbeidsproductiviteit.,Economisch,"Arbeidsproductiviteit bedrijven (per uur) 0,1 2,7 1,8 -1,2 -0,3 1,3"
cpb,62,De werkloosheid in de beroepsbevolking.,Economisch,"Werkloze beroepsbevolking (in duizenden personen, niveau in eindjaar) 645 465 375 460"
cpb,62,De inflatie van de nationale consumentenprijsindex.,Economisch,"Inflatie, nationale consumentenprijsindex (cpi, %) 1,1 1,7 5,0 2,7"
cpb,62,De stijging van de olieprijs.,Economisch,"Olieprijs (dollars per vat, niveau in eindjaar) 43,6 41,8 83,0 70,4"
cpb,62,De toename van het aantal kinderen in armoede.,Sociaal & Maatschappelijk,"Kinderen in armoede (%) 8,1 7,4 4,7 4,7"
cpb,62,De daling van de arbeidsinkomensquote bedrijven.,Economisch,"Arbeidsinkomensquote bedrijven (niveau in eindjaar in %) 72,3 73,6 68,8 69,9"
cpb,62,De stijging van de EMU-schuld.,Economisch,"EMU-schuld (ultimo eindjaar in % bbp) 60,8 53,3 45,0 51,1"
cpb,62,De daling van de bruto investeringen in de bedrijvensector.,Economisch,"Bruto investeringen bedrijvensector (exclusief woningen, %) 2,5 2,6 2,2 1,3"
cpb,62,De stijging van de inflatie in de geharmoniseerde consumentenprijsindex.,Economisch,"Inflatie, geharmoniseerde consumentenprijsindex (hicp, %) 0,8 1,7 5,4 2,5"
cpb,62,De daling van de werkgelegenheid in uren.,Economisch,"Werkgelegenheid (in uren, %) 0,7 0,8 2,7 0,1"
cpb,62,De daling van de koopkracht van huishoudens.,Sociaal & Maatschappelijk,"Koopkracht, statisch, mediaan alle huishoudens (%)(a) 0,8 1,0 0,2 0,8"
cpb,63,Minder uitgaven door het hoofdlijnenakkoord.,Economisch,"HLA: minder uitgaven, lastenkant verandert weinig"
cpb,63,Onzekerheid over de invulling van maatregelen.,Economisch,Voor sommige maatregelen nog geen concretere invulling bekend
cpb,63,Hogere schuld op langere termijn.,Economisch,Op langere termijn: hogere schuld
cpb,63,Structureel groter tekort op langere termijn.,Economisch,Op langere termijn: groter tekort
cpb,63,"Armoede daalt, maar kabinet haalt doel nog niet helemaal.",Sociaal & Maatschappelijk,…maar kabinet haalt doel nog niet helemaal
cpb,65,Htm-huishoudens zijn kwetsbaar voor financiële schokken.,Economisch,Van-de-hand-in-de-tandhuishoudens (hand-to-mouth- of htm-huishoudens) vormen een groep huishoudens die kwetsbaar zijn voor financiële schokken.
cpb,65,Htm-huishoudens hebben moeite met het beheersen van hun uitgaven.,Sociaal & Maatschappelijk,Daarnaast geven zij vaker aan moeite te hebben hun uitgaven te beheersen.
cpb,65,Htm-huishoudens hebben een kortetermijnblik op hun financiën.,Sociaal & Maatschappelijk,Een groot deel van htm-huishoudens heeft een kortetermijnblik en vindt sparen vanwege een negatief economisch vooruitzicht minder zinvol.
cpb,65,Htm-huishoudens hebben een grote invloed op de consumptie op macro-economisch niveau.,Economisch,Hierdoor hebben ze een relatief grote invloed op de consumptie op macro-economisch niveau.
cpb,65,De afhankelijkheid van niet-vermogende htm-huishoudens van uitkeringen.,Sociaal & Maatschappelijk,Een uitkering is de belangrijkste inkomstenbron voor meer dan 20% van de niet-vermogende htm-huishoudens.
cpb,65,De volatielere inkomens van htm-huishoudens.,Economisch,Het inkomen van htm-huishoudens is volatieler dan het inkomen van de niet-htm-huishoudens.
cpb,65,Huishoudens met een onderwaterhypotheek hebben onvoldoende liquide buffers.,Economisch,"Huishoudens waarvan de woning ‘onder water’ staat, worden in onze definitie beschouwd als htm-huishoudens zonder vermogen"
cpb,65,De impact van beleidsaanpassingen op de macro-economie.,Economisch,Beleidsaanpassingen en macro-economische schokken hebben daardoor een grotere impact op de macro-economie.
cpb,65,Htm-huishoudens besteden een groter deel van hun inkomen.,Economisch,"Huishoudens die hun uitgaven minder goed kunnen beheersen, besteden mogelijk een groter deel van hun inkomen"
cpb,65,De afname van het aandeel htm-huishoudens.,Economisch,Door de afname van het aandeel htm-huishoudens is de Nederlandse economie minder kwetsbaar.
cpb,67,Verslechtering van de binnenmilieu kwaliteit door slechte uitvoering van isolatiemaatregelen.,Gezondheid,risico op verslechtering binnenmilieu kwaliteit
cpb,67,Ongelijke toegang tot subsidies voor woningisolatie.,Sociaal & Maatschappelijk,ongelijke toegang tot subsidies profiteren
cpb,67,Krapte op de arbeidsmarkt als knelpunt voor het behalen van isolatiedoelstellingen.,Economisch,de krapte op de arbeidsmarkt een knelpunt kan vormen
cpb,67,Negatieve effecten op biodiversiteit door onvoldoende integratie van milieuvriendelijke maatregelen.,Ecologisch,"milieuvriendelijke koeling, zonwering en biodiversiteitsbehoud."
cpb,67,Hogere kosten en grotere vraag naar schaarse arbeidskrachten door isolatiemaatregelen.,Economisch,tot hogere kosten en een grotere vraag naar schaarse arbeidskrachten leiden.
cpb,67,Energiearmoede door stijgende energieprijzen.,Sociaal & Maatschappelijk,Door de sterke stijging van de energieprijzen sinds eind 2021 is energiearmoede een belangrijk thema.
cpb,67,Verlies van vertrouwen tussen burgers en overheid door onrechtvaardige verdeling van kosten en baten.,Sociaal & Maatschappelijk,de relatie tussen burgers en overheid.
