Source,Filename,Bedreiging,Categorie,Citaat
tno,61,De beperkte literatuur over de impact van het drogen van macroalgen.,Technologisch & digitaal,Literature on macroalgae drying is scarce or is a part of more integrated assessments.
tno,61,De variabiliteit in GHG-emissies door verschillende energiebronnen voor het drogen.,Ecologisch,"CO2 impact has been derived from literature energy demand listed in the papers, assuming natural gas as the energy source."
tno,61,Klimaatverandering door CO2-uitstoot.,Ecologisch,"_Mitigation of environmental degradation including climate change may occur through emission capture, utilisation, and sequestration at all steps of a value chain as well as within all scopes._"
tno,61,Eutrofiëring van oppervlaktewater door nutriëntenafvoer.,Ecologisch,_in the case of algal assimilation of excess nutrients in marine waters may result in water quality restoration through reduced eutrophication level._
tno,61,Indirecte N2O-emissies door stikstofafvoer naar oppervlaktewater.,Ecologisch,"_More important is that nitrogen effluents to surface waters, as associated with indirect N2O emissions (IPCC, 2019), may be avoided upon nitrogen assimilation in the cultivated algae biomass._"
tno,61,Verminderde waterkwaliteit door industriële lozingen.,Ecologisch,_Mitigating eutrophication levels of surface waters may be obtained through emission capture of nutrient in industrial process water prior to their release into collective sewer systems._
tno,61,Methaanemissies door veeteelt.,Gezondheid,_The methane reducing effect of bioactive feed supplement in units of avoided methane emission per mass unit of product:_
tno,61,Afhankelijkheid van fossiele brandstoffen door gebrek aan alternatieven.,Economisch,"_ii) functional products, i.e. bioactive algae-based feed components inhibiting enteric fermentation, iii) avoided emissions resulting from substitution of fossil-based products._"
tno,61,De hoge koolstofvoetafdruk van microalgenproductiesystemen.,Ecologisch,"the total carbon footprint, i.e. excluding CO2 assimilation in the biomass, is higher for microalgae systems, ranging from 21 to 1087 kg CO2/kg dw"
tno,61,De koolstofvoetafdruk van Ulva sp offshore productie.,Ecologisch,data on the total carbon footprint range from 616 to 2710 with an average of 1498 kg CO2e/ ton dry weight
tno,61,De afwezigheid van levenscyclusanalyses voor bepaalde algenproductiesystemen.,Ecologisch,No LCA studies were found for: Ulva cultivated on in land-based raceway ponds or photobioreactor systems.
tno,61,"De afhankelijkheid van traditionele, emissie-intensieve voederingrediënten.",Ecologisch,"substituting conventional, emission intensive, feed ingredients such as soy"
tno,61,De onzekerheid over de emissie-captatie bij het berekenen van de koolstofvoetafdruk.,Ecologisch,"Gillgren & Winquist (2022) mention emission capture, but do not include emission capture when calculating the carbon footprint."
tno,61,De hoge koolstofvoetafdruk van algenproductiesystemen.,Ecologisch,"The total carbon footprint across all systems and algae types are large, ranging of 41-2.7 millions of kg CO2e /ton dw algae."
tno,61,De variabiliteit in de koolstofvoetafdruk van verschillende algensoorten.,Ecologisch,The net carbon footprint varied from –739 to 3131 kg CO2e/ton dw algae with a base value 535 kg CO2e/ton dw algae.
tno,61,De afhankelijkheid van energiebronnen voor de werking van algenproductiesystemen.,Ecologisch,...the varying level of detail of the reported data makes it difficult to separate contributions to the total and net carbon footprint according to scopes.
tno,61,De impact van voedingsstoffen en CO2-emissies op de algenproductie.,Ecologisch,...only some studies include the nutrient and CO2 emission capture in scope I.
tno,61,De milieuvervuiling door zware metalen in afvalwater.,Ecologisch,"...wastewater from food, agro- and aqua-based industries are good for high-quality algae biomass production, because they typically have low content of heavy metals..."
tno,61,De afhankelijkheid van sojaproducten in diervoeding en de bijbehorende CO2-uitstoot.,Economisch,The CO2 footprint of soy-based feed may vary between 468 and 6 090 kg CO2e/ton dw feed.
tno,61,De import van sojabonen uit landen met milieuproblemen.,Economisch,In total Denmark import is around 1.7 million tons of soybean meal every year.
tno,61,De variabiliteit in de CO2-uitstoot van dierlijke producten.,Gezondheid,The GHG emission was estimated based on conventional unspecified animal-derived food products as shown in Table 15.
tno,61,De afhankelijkheid van productiesystemen van grondstoffen en inputprijzen.,Economisch,the dependence of production systems on raw materials and inputs prices
tno,61,De stijging van energiekosten met meer dan 60%.,Economisch,an average increase of more than 60% in energy costs
tno,61,De hoge kosten van macroalgenproductie in vergelijking met conventionele voederproducten.,Economisch,Macroalgae cultivation costs were found to be high in comparison with conventional feed products
tno,61,De schaarste aan kwantitatieve gegevens over de kosten van macroalgenkweek.,Economisch,especially quantitative data on the cost of macroalgae cultivation are scarce
tno,61,De variabiliteit van literatuurwaarden voor macroalgen en microalgen.,Economisch,literature values vary greatly for both macroalgae and microalgae
tno,61,De noodzaak voor oplossingen en innovaties in productiesystemen.,Economisch,the need to find solutions and innovations in production systems
tno,61,De hoge prijs van algenbiomassa in vergelijking met conventionele voederprijzen.,Economisch,The average algae biomass price of 31 €/kg of dry weight algae biomass is a factor 90 to 236 above the price level of conventional feed
tno,61,De kennisleemtes met betrekking tot koolstofkredieten.,Ecologisch,substantial knowledge gaps still exist and require both research on the carbon cycle
tno,61,De impact van GHG-emissies van algenproductie.,Ecologisch,Algae GHG emissions may become negative for production systems
tno,61,De economische haalbaarheid van microalgenproductie is onzeker.,Economisch,“Has algae feed the potential to become economically viable with additional revenues from CO2 credit sales?”
tno,61,De fluctuatie van de koolstofprijs beïnvloedt de winstgevendheid van microalgenproductie.,Economisch,"“Investigate how realistic break-even carbon prices are as compared to the past, current, and future dynamics of the carbon price on the market in Europe.”"
tno,61,De afhankelijkheid van flue gases voor CO2 kan de productiecapaciteit van microalgen beperken.,Ecologisch,“only closed production systems that rely on flue gases for CO2 can be included in the analysis.”
tno,61,De variabiliteit in de verkoopprijzen van microalgen kan de financiële stabiliteit van producenten beïnvloeden.,Economisch,"“Differences in prices can be explained by different factors such as the production system, production costs (energy and work force), geographical origin, certification schemes (e.g., organic production).”"
tno,61,"De onzekerheid over de hoeveelheid koolstof die kan worden vastgelegd, beïnvloedt de berekeningen van de break-even prijs.",Ecologisch,“only two provide estimates of the total amount of carbon required to produce one kilogram of algae biomass.”
tno,61,De productie van microalgen is niet economisch levensvatbaar bij minimale verkoopprijzen.,Economisch,The production of microalgae is not economically viable if only revenues from algae feed sales are considered.
tno,61,Hoge break-even koolstofprijzen zijn nodig om productiekosten te compenseren.,Economisch,the average break-even carbon price is equal to EUR 7/kg of CO2.
tno,61,De geschatte break-even koolstofprijzen zijn niet realistisch.,Economisch,The estimated break-even carbon prices are not realistic.
tno,61,De lage koolstofopname van microalgen leidt tot hoge koolstofprijzen.,Ecologisch,the high estimated break-even carbon prices can be explained by the low carbon uptake of microalgae.
tno,61,De prijs van koolstof is onzeker en kan fluctueren door verschillende factoren.,Economisch,The evolution of future carbon prices is uncertain and influenced by many factors
tno,61,De break-even prijs voor algenvoer is hoger dan de prijs van sojabonenmeel.,Economisch,"the average break-even algae feed price is EUR 113/kg crude proteins, which is higher than the soybeans meal price which was EUR 0.92/kg of crude proteins in 2021"
tno,61,"De huidige koolstofprijs is laag, wat de inkomsten uit koolstof beperkt.",Economisch,making revenues from carbon very low
tno,61,"De prijs van algenvoer is niet concurrerend met de huidige prijs van sojabonenmeel, zelfs bij een hoge koolstofprijs.",Economisch,even with a carbon price reaching EUR 200/ton CO2... the price of algae would not be competitive with the actual price of soybeans meal
tno,61,Onvoldoende beschikbaarheid van land voor algenproductie.,Ecologisch,we did not find national data with better information.
tno,61,Hoge kosten voor het transport van CO2 naar algenproductie locaties.,Economisch,it is much more expensive to use pressurized systems.
tno,61,Beperkte beschikbaarheid van CO2 uit puntbronnen.,Technologisch & digitaal,we assume that CO2 transportation in future will not be limited by technology.
tno,61,Variabiliteit in gegevens over algenproductie.,Sociaal & Maatschappelijk,There is a huge variation in the data from literature.
tno,61,Afhankelijkheid van bestaande infrastructuur voor CO2-transport.,Geopolitiek & militair,we expect not only that larger areas can be supplied with CO2.
tno,61,De afhankelijkheid van koolstofafvangtechnologieën.,Technologisch & digitaal,"The carbon capture ratio depends on the capture technology, but is typically 0.85 with ranges between 0.8 and 1.0."
tno,61,De variabiliteit in koolstofinhoud van algen.,Ecologisch,The data for the carbon content [kg C/kg algae] varies per species as in the database.
tno,61,De ruimtevereisten voor de productie van macro- en microalgen.,Ecologisch,"For macroalgae in an open system, the average area requirement is 38.7 ton_dw/ha."
tno,61,De efficiëntie van koolstoffixatie in algen.,Ecologisch,The carbon fixation efficiency [CO2 fixated/CO2 supplied] is the ratio between the amount of CO2 fixated in the algae and the CO2 supplied.
tno,61,Beperkingen in de watervoorziening voor algenproductie.,Ecologisch,It is expected that countries with already high-water exploitation during summer can experience limitations for algae production in open systems.
tno,61,Regelgevende barrières voor de teelt van algen.,Sociaal & Maatschappelijk,Regulatory barriers are also mentioned in relation to obtaining the necessary permits for cultivation.
tno,61,Hoge kosten voor het opzetten en runnen van algenproductiefaciliteiten.,Economisch,high costs of both establishing (CAPEX) and running (OPEX) an algae production facility
tno,61,Lage consumentbewustzijn over algenproductie.,Sociaal & Maatschappelijk,the still low consumer awareness
tno,61,Onvoldoende standaardisatie in kennisuitwisseling over algenproductie.,Technologisch & digitaal,the lack of/need for standardised knowledge exchange
tno,61,Beperkingen in de beschikbaarheid van CO2 voor algenproductie.,Ecologisch,The chosen search distance around the CO2 sources requires that CO2 pipelines will be available.
tno,61,Inconsistentie in de regelgeving voor biologische certificering van algen.,Sociaal & Maatschappelijk,inconsistency in the frameworks for organic certification of the produced algae between marine and land-based systems
tno,61,Beperkingen in de beschikbaarheid van landbouwgrond voor algenproductie.,Ecologisch,the area available for algae production might be lower and differ for the different production systems.
tno,61,Tekort aan opgeleide specialisten voor algenproductie.,Sociaal & Maatschappelijk,the need for educated and trained ‘algae cultivation specialists’
tno,61,Onzekerheid over de effectiviteit van algenproductie voor CO2-opname.,Ecologisch,the total CO2 footprint is high and has a wide range.
tno,61,Beperkingen in de opname van algen in diëten voor voedselproducerende dieren.,Gezondheid,factors which may limit the dietary inclusion of algae in diets for these categories of animals are also identified
tno,61,Afhankelijkheid van CO2-emissies voor de productie van algen.,Ecologisch,if the limiting factor for production is the CO2 emitted or the available area
tno,61,Onzekerheid over de kosten en vraag naar algenproductie.,Economisch,production costs and demand will have a great influence and will lead to a mixture of systems
tno,61,Beperkingen in de beschikbare gegevens voor de Europese Atlas van de Zeeën.,Sociaal & Maatschappelijk,the Atlas is restricted to factual information
tno,61,Afhankelijkheid van technologieën voor het optimaliseren van de voedingswaarde van algen.,Technologisch & digitaal,"needs for appropriate technologies (e.g. post-harvest, breeding) to optimize nutritional value of algae"
tno,61,Laag verteerbaarheid van bepaalde macroalgen soorten.,Gezondheid,low digestibility and/or high contents of certain critical minerals were identified as significant biological barriers for dietary inclusion for certain macroalgae species
tno,61,Beperkingen door EU-regelgeving voor voedingsinname van dieren.,Economisch,"Existing upper limits for dietary contents of critical components (e.g., minerals) according to EU regulations that potentially could restrict the use of algae as feed for the selected food-producing animals."
tno,61,Onvoldoende voedingsaanbevelingen voor bepaalde diersoorten.,Gezondheid,dietary recommendations were not available from all the three member states in the same level of detail.
tno,61,Toxiciteit door hoge mineralen niveaus in diervoeding.,Gezondheid,high levels of minerals can lead to toxicity
tno,61,Aanwezigheid van antinutritionele factoren in diervoeding.,Gezondheid,"Other antinutritional factors can be present in feed ingredients, such as mycotoxins, phytate, antitrypsinogenic factors, and glucosinolates."
tno,61,Variaties in systemen voor voedingsvereisten tussen EU-lidstaten.,Sociaal & Maatschappelijk,The livestock sectors in different European countries have developed various distinct systems to calculate nutritional requirements and express dietary recommendations for optimal performance of food-producing animals.
tno,61,Beperkingen in de opname van essentiële aminozuren (EAA) in diëten voor monogastrische dieren.,Gezondheid,Any EAA that is supplied in sub-optimal amounts in the complete diet may limit protein synthesis and hence productivity of the animal.
tno,61,Hoge mineraleninhoud in algen die de opname in diëten voor dieren kan beperken.,Gezondheid,the two most important factors that presently may restrict the inclusion of algae into animal feeds are thus: 1) high contents of critical minerals intrinsic to the algae species.
tno,61,Laag verteerbaarheid van organisch materiaal in algen.,Gezondheid,the two most important factors that presently may restrict the inclusion of algae into animal feeds are thus: 2) low digestibility of organic matter including protein.
tno,61,Onzekerheid over de voedingswaarde van algen voor niet-mariene diersoorten.,Gezondheid,"the information available on nutritional value of algae for the non-marine animal species is, therefore, predominantly from scientific studies."
tno,61,Beperkingen in de commerciële toepassing van algen als voederingrediënt door hoge kosten.,Economisch,cultivated algae have not been used on a commercial scale as a feed ingredient for food-producing animals due to the high cost of algae cultivation and processing.
tno,61,Onvoldoende kennis over de voedingswaarde van geselecteerde algensoorten.,Gezondheid,This clearly illustrates the extensive knowledge gap regarding nutritional value of most of the selected algae species.
tno,61,Onzekerheid over de aanbevolen maximale dieet-inclusiepercentages van algen.,Gezondheid,the recommended maximal dietary inclusion rates (RMDIR) proposed in the following sections for each of the selected algae species and targeted food-producing animals are associated with significant uncertainty.
tno,61,Variabiliteit in mineralinhoud van algen afhankelijk van soort en oogstomstandigheden.,Ecologisch,"there is also a very high variability in mineral contents depending on algae species, growing conditions at the site of harvest as well as harvest season."
tno,61,Risico op overschrijding van EU-regelgeving voor kritische mineralen in diervoeding.,Gezondheid,"the EU has defined maximum allowed contents in individual feed stuffs (so-called Reject values for arsenic, cadmium, mercury, lead)."
tno,61,Beperkingen in de opname van algen in diëten door kritische mineralen.,Gezondheid,"Algae-related factors that limit the inclusion in animal diets (e.g. critical minerals, digestibility)."
tno,61,Hoge concentraties van zware metalen in algen kunnen schadelijk zijn voor de voedselproductie.,Gezondheid,Maximum allowed content per kg algal DM (unless otherwise stated)
tno,61,De aanwezigheid van onveilige niveaus van arseen in algen kan risico's met zich meebrengen voor de volksgezondheid.,Gezondheid,As-in: inorganic arsenic.
tno,61,Laag palatabiliteit van bepaalde microalgen kan de acceptatie door dieren verminderen.,Gezondheid,Low palatability
tno,61,De variabiliteit in verteerbaarheid van algale biomassen kan de effectiviteit van diëten beïnvloeden.,Gezondheid,Change in digestibility: Change in CH4 reduction
tno,61,De aanwezigheid van schadelijke stoffen in algen kan de kwaliteit van diervoeding aantasten.,Gezondheid,compared to EU Commission defined reject values
tno,61,Hoge concentraties van cadmium in Ulva sp. en kwik in Saccharina latissima.,Gezondheid,Base values for concentrations of critical minerals exceeded rejection values (maximum allowed content in a feedstuff) for cadmium (Cd) in Ulva sp. And mercury (Hg) in Saccharina latissima.
tno,61,Beperkingen op de inname van jodium voor voedselproducerende dieren.,Gezondheid,"Restrictions on dietary iodine for foodproducing animals are, in this case, defined as a maximum concentration in the total daily ration (5 mg/kg diet as-fed with 88% DM = 5.68."
tno,61,Verlies van diervoederprestaties door hoge inname van macroalgen.,Economisch,If >9% inclusion: BWG: -23 - -40% FCR: +38 - +53%.
tno,61,De tropische alg Asparagopsis taxiformis kan niet in het wild worden gekweekt binnen de EU.,Ecologisch,the tropical Asparagopsis taxiformis cannot be cultivated in the wild
tno,61,Asparagopsis taxiformis heeft een lage voedingswaarde door zijn remmende werking op spijsverteringsprocessen.,Economisch,Asparagopsis taxiformis cannot be assigned any significant feed value
tno,61,De opname van Asparagopsis taxiformis in diëten kan leiden tot een vermindering van de voeropname en melkproductie.,Gezondheid,"risk of rumen wall damage, suppression of feed intake and milk production"
tno,61,De toevoeging van macroalgen aan diëten kan de algehele verteerbaarheid van het dieet onderdrukken.,Gezondheid,the overall digestibility of a diet was suppressed when these algae species were included
tno,61,De aminozuurprofielen van bepaalde macroalgen voldoen niet aan de voedingsbehoeften van alle diersoorten.,Gezondheid,does not fulfil requirements for poultry for 5 of the EAA
tno,61,De marktpotentie voor macroalgen als voer in de EU is beperkt.,Economisch,Market potential of algae as feed in EU (x1000 tons DM/yr) 0
tno,61,De toevoeging van Asparagopsis taxiformis aan diëten kan leiden tot een significante vermindering van methaanproductie.,Ecologisch,Appr. 30% reduction in methane has been achieved in dairy cows
tno,61,De aanwezigheid van zware metalen in microalgen.,Ecologisch,microalgae are seen as promising tools for extracting heavy metals from contaminated or waste waters due to their ability to extract and concentrate heavy metals within them
tno,61,De kwaliteit van het water waarin microalgen worden gekweekt.,Ecologisch,their contents of critical minerals will therefore depend entirely on quality of the supplied water in those systems
tno,61,De lage palatabiliteit van microalgen als diervoeder.,Sociaal & Maatschappelijk,preference of other feeds over the algae indicates a low palatability
tno,61,De negatieve impact van hoge inclusiepercentages van Spirulina sp. op de groei van vissen.,Gezondheid,higher inclusion rates reduced growth performance
tno,61,De onduidelijkheid over de voedingswaarde van bepaalde microalgen voor verschillende diersoorten.,Gezondheid,No data could be found for nutritional value of Dunaliella or Haematococcus pluvialis in any of the animal species
tno,61,De afhankelijkheid van de EU van traditionele voederbronnen.,Economisch,"Spared conventional feed (mio. tons DM/yr) 791 0 1,216 535 0 0"
tno,61,Beperkte opname van macroalgen in diervoeding door hoge mineraleninhoud.,Gezondheid,The main limiting factor and barrier for inclusion of macroalgae in feed for food-producing animals is high content of one of the critical minerals.
tno,61,Onvoldoende kennis over de voedingswaarde van algen voor voedselproducerende dieren.,Gezondheid,"there are, however, considerable knowledge gaps regarding the nutritional value of most of the algae for most of the food-producing animals."
tno,61,Laag verteerbaarheid van organisch materiaal en eiwitten in algen.,Gezondheid,"the second most important barrier is low digestibility of OM, CP/amino acids, and hence low nutritional value."
tno,61,Onzekerheid over de geschiktheid van algensuikers voor diervoeding.,Gezondheid,"It is presently unknown, where the special carbohydrates produced by algae will fit into the following categories commonly used in feed analyses to describe carbohydrate quality."
tno,61,Beperkte effectiviteit van algen als additief voor het verminderen van methaanemissie.,Gezondheid,Inclusion rates above 0.5% have been associated with substantial reductions in milk production and feed intake.
tno,61,Onzekerheid over de geschiktheid van Noordse algen voor het verminderen van methaanemissie.,Gezondheid,hitherto no Nordic algae have been identified that are capable of reducing methane emission from dairy cows in vivo.
tno,61,Hoge niveaus van ongewenste kritische mineralen in macroalgen.,Gezondheid,"High content of unwanted-critical minerals (As, Cd, Hg, I) in macroalgae exceeding the EU defined maximum levels (ie., reject values) in feed, appears to be one of the major biological barriers for inclusion of certain algae species in diets for food-producing animals."
tno,61,Onzekerheid over de voedingswaarde van algen.,Gezondheid,"Research on use of algae as feed for food producing animals is still in its infancy, and there are huge knowledge gaps regarding nutritional value of algae (e.g., digestibility and assimilation)."
tno,61,Behoefte aan kosteneffectieve post-harvest behandelingen voor algen.,Economisch,"Cost-efficient post-harvest treatments and/or cultivation methods need to be developed to overcome this barrier, since these minerals are of high concern."
tno,61,Beperkingen in de opname van algen door hoge jodiumgehalten.,Gezondheid,"High iodine content became the most limiting factor for dietary inclusion of Alaria esculenta (RMDIR=1.3%), Asparagopsis taxiformis (RMDIR=0.15%) and Palmaria palmata (RMDIR=0.88%)."
tno,61,Onvoldoende gegevens over de voedingswaarde van microalgen.,Gezondheid,It has not been possible to find data for contents of critical minerals in any of the 4 microalgae species.
tno,61,Beperkingen in de eiwitwaarde van algen voor verschillende diersoorten.,Gezondheid,"It was generally assumed that the protein value of algae is lower for chicken than slaughter pigs, since pigs have a longer small intestine and consume less feed per kg body weight than both egg-laying hens and small, very fast-growing chicken."
tno,61,Slechte verteerbaarheid van algen kan de concurrentiepositie van algenvoeders verzwakken.,Economisch,poor digestibility of OM due to the complex algae cell wall structure.
tno,61,De noodzaak voor toekomstig onderzoek naar kostenefficiënte methoden voor algenverwerking.,Economisch,there is a need for future research to develop cost-efficient methods and/or breeding schedules to increase digestibility of algae OM.
tno,61,De marktpotentie van algen in de EU is afhankelijk van competitieve prijzen.,Economisch,"if prices can become competitive, amounts to 845.000 tons DM/year, demonstrating the huge market potential for the algae industry."
tno,61,De afhankelijkheid van conventionele diervoeders en de bijbehorende broeikasgasemissies.,Ecologisch,Conventional feed GHG emissions
tno,61,De noodzaak voor gegevensbeheer en -structuur in de database kan leiden tot inefficiëntie.,Technologisch & digitaal,A relational database allows for the storage of a large number datapoints in combination with storing their relationships.
tno,61,Onvoldoende optimalisatie van mariene teeltsystemen voor areaal efficiëntie en eiwitproductie.,Ecologisch,"marine cultivation systems are not yet fully optimized towards area efficiency, nor necessarily towards protein production;"
tno,61,Schaarste aan beschikbare land voor algenteelt.,Ecologisch,availability of land is scarce.
tno,61,Hoge variabiliteit in voedingsopbrengsten en samenstellingen tussen algensoorten.,Ecologisch,"Nutritional yields and compositions are overall highly variable between species, both between and within the groups of micro- and macroalgae."
tno,61,Variabiliteit in de CO2-voetafdruk van verschillende algentechnologieën.,Ecologisch,"Values reported in the literature for carbon footprint are highly variable, as individual studies apply different system boundaries for their assessments."
tno,61,Onvoldoende inschatting van emissiecaptatie in de koolstofvoetafdruk.,Ecologisch,"Most studies do not include estimates of the emission capture at scope I, nor drying or emissions embodied in the material inputs for construction phase (scope III)."
tno,61,Hoge variabiliteit in de CO2-voetafdruk van sojabased voer.,Ecologisch,"For soy-based feed reported, CO2 footprint vary from 0,5 to 6 kg CO2e per kg dw feed as compared to a total carbon footprint, i.e. excluding CO2 assimilation in the biomass, ranging from 21 to 1087 kg CO2/kg dw microalgae and 1.5 to 16 kg CO2/kg dw macroalgae biomass from offshore production systems."
tno,61,Negatieve CO2-voetafdrukken bij volwassen teeltsystemen kunnen niet financieel worden gecompenseerd.,Ecologisch,net negative CO2 footprints are observed at the time of harvest.
tno,61,De afhankelijkheid van arbeid en energieprijzen voor de productie van microalgen.,Economisch,"the average price of 1 kg of crude proteins from soybeans meal is between 0.85 to 0.92 €, compared to 94 € on average for 1 kg of crude protein from microalgae, making algae-based feed not yet competitive with existing feeds."
tno,61,De hoge kosten van macroalgenproductie in vergelijking met conventionele voederbronnen.,Economisch,Costs of macroalgae reported are currently significantly higher than of conventional feeds.
tno,61,De beperkte beschikbaarheid van land en water voor algenproductie.,Ecologisch,"The availability of land is likely to be the main constraint for all countries, with water availability being a constraint for countries already facing water over-exploitation."
tno,61,De noodzaak om EU- en nationale voedsel- en voederreguleringen bij te werken voor algen.,Geopolitiek & militair,"the challenge will be to bring EU and national food and feed regulations up to date with regards to algae being a unique and diverse group of organisms not comparable to animals, plants, or fungi."
tno,61,De aanwezigheid van ongewenste kritische mineralen in macroalgen die de opname in diëten voor voedselproducerende dieren beperken.,Gezondheid,"High content of unwanted critical minerals (As, Cd, Hg, I, Pb) in macroalgae exceeding the maximum levels... is one of the major biological barriers for inclusion of certain algae species at all in diets for food-producing animals."
tno,61,"De lage verteerbaarheid van organisch materiaal in algen, wat leidt tot een lage voedingswaarde.",Gezondheid,another major barrier for use as feed is poor digestibility of organic matter and hence low nutritional value due to the complex algae cell wall structure.
tno,61,De noodzaak voor onderzoek en ontwikkeling om de kosten van algenproductie te verlagen.,Economisch,Continued support of algae cultivation in combination with research and development is important to bring down algae production cost.
tno,61,De variabiliteit in geschatte waarden voor criteria in de studie door gelijktijdige evolutie van productie en onderzoek.,Sociaal & Maatschappelijk,This results in a significant variability in values estimated for criteria investigated in the present study.
tno,61,Onvoldoende kennis over de voedingswaarde van algen.,Gezondheid,"Research on use of algae as feed for food producing animals (especially terrestrial species) is still in its infancy, and there are significant knowledge gaps regarding nutritional value of the algae."
tno,61,Concurrentie met andere gebruiksdoeleinden van land voor algenproductie.,Ecologisch,"the potential for land-based marine algae production can be further refined by improving the estimation of the constraints parameters and by including additional parameters, such as competition with other uses."
tno,61,Transgressie van de planetaire grenzen door voedselproductiesystemen.,Ecologisch,bringing the food system inside the planetary boundaries – algae as an emission capture and utilization technology that contributes to solving the global societal challenges associated to the transgression of the planetary boundaries.
tno,61,Afname van de biodiversiteit in mariene ecosystemen.,Ecologisch,Sustainability in action.
tno,61,Verlies van visbestanden door overbevissing.,Geopolitiek & militair,The State of World Fisheries and Aquaculture 2020.
tno,61,Verhoogde CO2-uitstoot door energieproductie.,Economisch,CO2 capture process principles and costs.
tno,61,Verhoogde methaanproductie door veeteelt.,Gezondheid,Benefits and risks of including the bromoform containing seaweed Asparagopsis in feed for the reduction of methane production from ruminants.
tno,61,Afhankelijkheid van fossiele brandstoffen voor energie.,Economisch,Power plant flue gas as a source of CO2 for microalgae cultivation.
tno,61,Verlies van traditionele kennis over zeewiergebruik.,Sociaal & Maatschappelijk,On-land cultivation of functional seaweed products for human usage.
tno,61,Technologische uitdagingen bij de massacultivatie van algen.,Technologisch & digitaal,Recent trends in the mass cultivation of algae in raceway ponds.
tno,61,Verhoogde concurrentie om waterbronnen door algenproductie.,Ecologisch,"Mass-cultivation of carbohydrate rich macroalgae, a possible solution for sustainable biofuel production."
tno,61,Verhoogde vraag naar duurzame energiebronnen.,Economisch,State of Technology Review - Algae Bioenergy.
tno,61,Verlies van voedingsstoffen in zeewier door verwerkingsmethoden.,Gezondheid,Reducing the High Iodine Content of Saccharina latissima and Improving the Profile of Other Valuable Compounds by Water Blanching.
tno,61,Verlies van biodiversiteit door aquacultuurpraktijken.,Ecologisch,"Sustainable production and utilization of marine resources in the Arctic, fish and seaweed (SPUMA)."
tno,61,Stijgende kosten van voederprijzen.,Economisch,Feed prices and markets.
tno,61,Emissies van broeikasgassen door aquacultuur.,Gezondheid,Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard.
tno,61,Afhankelijkheid van geïmporteerde soja voor diervoeding.,Economisch,Den danske import af soja 2017-2018: Hvor store arealer beslaglægger den i producentlandene.
tno,61,Klimaatverandering door mariene eutrofiëring.,Ecologisch,production systems mitigating marine eutrophication and climate change.
tno,61,Risico's van onduidelijke productiemethoden in de voedselindustrie.,Sociaal & Maatschappelijk,No one wants to know how the sausage gets made.
tno,61,Verlies van tropische bossen door sojateelt.,Ecologisch,the vast majority of Danish soya imports threaten rainforests.
tno,61,Milieu-impact van zeewierproductie.,Ecologisch,Environmental impacts of protein-production from farmed seaweed
tno,61,Economische haalbaarheid van microalgenproductie.,Economisch,Microalgal production — A close look at the economics
tno,61,Gezondheidsrisico's door methylkwik in aquatische omgevingen.,Gezondheid,The Role of Microalgae in the Biogeochemical Cycling of Methylmercury (MeHg) in Aquatic Environments
tno,61,Afhankelijkheid van biobrandstoffen.,Economisch,Environmental and techno-economic evaluation of β-carotene production
tno,61,Onzekerheid in de wetgeving rondom functionele voedingsmiddelen.,Sociaal & Maatschappelijk,Bioactive compounds in seaweed: functional food applications and legislation
tno,61,Klimaatverandering door verhoogde CO2-uitstoot.,Ecologisch,Investigating algae for CO2 capture and accumulation and simultaneous production of biomass for biodiesel production.
tno,61,Afname van biodiversiteit door monocultuur in algenteelt.,Ecologisch,Techno-economic assessment of microalgae cultivation in a tubular photobioreactor for food in a humid continental climate.
tno,61,Economische afhankelijkheid van algenteelt voor voedselproductie.,Economisch,Autotrophic and heterotrophic microalgae and cyanobacteria cultivation for food and feed: life cycle assessment.
tno,61,Gezondheidsrisico's door ongereguleerde algenteelt.,Gezondheid,Environmental impacts of seaweed cultivation: kelp farming and preservation.
tno,61,Technologische achterstand in de algenteeltsector.,Technologisch & digitaal,Advances in microalgal research for valorization of industrial wastewater.
tno,61,Sociale ongelijkheid door ongelijke toegang tot algenteelttechnologie.,Sociaal & Maatschappelijk,Key Considerations for the Use of Seaweed to Reduce Enteric Methane Emissions From Cattle.
tno,61,Verlies van biodiversiteit door ecologische veranderingen.,Ecologisch,Environmental assessment of intensive egg production : A Spanish case study.
tno,61,Verhoogde CO2-uitstoot door inefficiënte energieproductie.,Economisch,CO2 Intensity of Electricity Generation.
tno,61,Afname van waterbeschikbaarheid door overexploitatie.,Ecologisch,Water exploitation index plus (WEI+) in European river sub-basins.
tno,61,Gezondheidsrisico's door vervuiling van de lucht.,Gezondheid,Registre Français des émissions polluantes.
tno,61,Technologische achterstand in CO2-opslag en -transport.,Technologisch & digitaal,Towards a transport infrastructure for large-scale CCS in Europe.
tno,61,Verlies van voedselzekerheid door onbetrouwbare voedselsystemen.,Sociaal & Maatschappelijk,Nutritional value of green seaweed (Ulva lactuca) for broiler chickens.
tno,61,De productie van vlees en zuivel draagt bij aan de uitstoot van broeikasgassen.,Ecologisch,Greenhouse gas emissions in milk and dairy product chains.
tno,61,De afhankelijkheid van traditionele diëten kan de voedingswaarde van dieren beïnvloeden.,Gezondheid,A high dietary incorporation level of Chlorella vulgaris improves the nutritional value of pork fat.
