Source,Filename,Bedreiging,Categorie,Citaat
clingendael,12,Afhankelijkheid van China voor digitale infrastructuur.,Geopolitiek & militair,Indonesia has emerged as a central hub for China’s global digital expansion.
clingendael,12,Budgetkortingen voor ministeries en overheidsinstanties.,Economisch,The Prabowo Administration announced budget cuts of approximately 18 billion dollars for 2025.
clingendael,12,Beperkingen in de implementatie van innovatiegerichte maatregelen.,Sociaal & Maatschappelijk,Most ministries and government agencies will likely face significant difficulties implementing innovation-oriented measures.
clingendael,12,Verhoogde cybersecurity risico's door budgetbeperkingen.,Technologisch & digitaal,"increasing cybersecurity, and cost will continue to be a key consideration in procurement of digital infrastructure."
clingendael,12,Concurrentie met de VS in technologie.,Geopolitiek & militair,intensifying US–China tech rivalry is prompting Indonesian stakeholders to consider security and interoperability beyond China too.
clingendael,12,Onbekendheid met Europese digitale initiatieven.,Sociaal & Maatschappelijk,Indonesia’s elites and ICT stakeholders are not yet very familiar with the European Global Gateway.
clingendael,12,Tekort aan geschoolde professionals in STEM-velden.,Sociaal & Maatschappelijk,"A critical issue is the shortage of skilled professionals in science, technology, engineering and mathematics (STEM) fields."
clingendael,12,Cybersecurity-kwesties door ransomware-aanvallen.,Technologisch & digitaal,"South Africa faced the most ransomware cyberattacks in Africa in 2023, ranking eighth globally."
clingendael,12,Onvoldoende aandacht voor cybersecurity door de overheid.,Technologisch & digitaal,the chairperson of the country’s Information Regulator has voiced the opinion that South Africa does not take cybersecurity ‘seriously’.
clingendael,12,Afhankelijkheid van Chinese technologie en infrastructuur.,Geopolitiek & militair,over 70 percent of South Africa’s telecommunications infrastructure is provided by Chinese enterprises.
clingendael,12,Verlies van controle over digitale infrastructuur door buitenlandse investeringen.,Geopolitiek & militair,Chinese company Alibaba has collaborated with South African Telkom’s subsidiary BCX to launch cloud services and data centres throughout South Africa.
clingendael,12,India heeft een gebrek aan een nationale cybersecuritystrategie.,Technologisch & digitaal,India lacks a national cybersecurity strategy to tackle growing threats effectively.
clingendael,12,"India ondervindt terugkerende aanvallen van buurlanden zoals China, Pakistan en Noord-Korea.",Geopolitiek & militair,"India also faces recurring attacks from neighbouring countries, including China, Pakistan and North Korea."
clingendael,12,De afhankelijkheid van India van Chinese hardware in de telecommunicatiesector.,Economisch,India aims to develop its own manufacturing of telecom and connectivity hardware to reduce its current dependencies on Chinese hardware.
clingendael,12,De groeiende afhankelijkheid van India van importen uit China.,Economisch,India’s import dependence grows.
clingendael,12,De toenemende cyberfraude door de snelle digitale adoptie.,Technologisch & digitaal,"the rapid pace of digital adoption has led to predictable challenges in this field, such as cyber fraud."
clingendael,12,Een gebrek aan cyberbewustzijn onder internetgebruikers in India.,Gezondheid,a lack of cyber awareness by internet users.
clingendael,12,"India heeft een problematische relatie met China, wat de samenwerking op digitaal gebied beïnvloedt.",Geopolitiek & militair,"India, on the other hand, has a contentious and restrained relationship with its neighbour."
clingendael,12,India wil zijn digitale afhankelijkheid van China verminderen.,Technologisch & digitaal,Wishes to reduce digital dependencies as much as possible.
clingendael,12,Er is een groeiende behoefte aan cybersecurity in India door de snelle groei van de digitale economie.,Technologisch & digitaal,These three countries also require stronger cybersecurity to address the steep growth of their digital economies over the past decade.
clingendael,12,De EU moet inspelen op de unieke behoeften van partnerlanden zoals India.,Geopolitiek & militair,These differences in engagement with China call for tailored approaches by the EU and its Member States.
clingendael,12,India kijkt naar samenwerking met het Westen voor digitale zaken.,Geopolitiek & militair,Looks to the West for cooperation on digital matters.
clingendael,13,Huisvestingsgebrek in Nederland,Sociaal & Maatschappelijk,Housing shortages and the growing population
clingendael,13,Strikte migratiecontrole in Nederland,Sociaal & Maatschappelijk,Strict migration control
clingendael,13,Tekort aan arbeidskrachten in de ICT-sector in Nederland,Economisch,Shortage of workers in the ICT sector
clingendael,13,Onvoldoende vaardighedenstraining voor nearshoring,Economisch,skills training for nearshoring
clingendael,13,Mismatch tussen Egyptische en Nederlandse werkcultuur,Sociaal & Maatschappelijk,Matching Egyptian and Dutch working culture
clingendael,13,Beperkte toegang tot visa voor zakelijke reizen,Sociaal & Maatschappelijk,restricted visa access for business travel
clingendael,13,Ongelijke toegang tot de nearshoringmarkt,Sociaal & Maatschappelijk,Unequal access to the nearshoring market
clingendael,13,Onvoldoende gegevensbescherming in Egyptische ICT-sector,Technologisch & digitaal,insufficient data protection
clingendael,13,Verhoogde werkloosheid onder jongeren in Egypte,Sociaal & Maatschappelijk,high numbers of (youth) un(der)employment
clingendael,13,Uitdagingen bij de overgang van onderwijs naar werk,Economisch,Challenging transition from education to job
clingendael,13,Beperkte werkgelegenheid voor vrouwen in de ICT-sector,Sociaal & Maatschappelijk,the annual growth rate for the private sector has reached 10 per cent.
clingendael,13,Afhankelijkheid van buitenlandse investeringen,Economisch,the sector’s heavy reliance on public investments and foreign funding raises concerns about its sustainability in the face of rising external debt.
clingendael,13,Stijgende externe schulden,Economisch,"external debt, which went up from around €29.7 billion in 2014 to around € 143.73 billion in mid-2024."
clingendael,13,Beperkingen in de implementatie van cybersecuritywetgeving,Technologisch & digitaal,Egyptian political authorities often refrain from implementing cybersecurity legislation
clingendael,13,Belemmeringen voor digitale handel door niet-compatibele e-handtekeningen tussen Egypte en de EU,Technologisch & digitaal,"Egypt’s adoption of tools like e-signatures does not align with EU regulations, creating barriers to smoother digital trade."
clingendael,13,Beperkingen in visa voor remote workers,Geopolitiek & militair,"critical challenges, such as visa restrictions for remote workers visiting company headquarters in the Netherlands."
clingendael,14,De controle en exploitatie van Oekraïense mineralen door buitenlandse entiteiten kan leiden tot sociale en politieke conflicten.,Sociaal & Maatschappelijk,"socio-political conflicts may emerge, further adding to the instability the country is already facing due to the war."
clingendael,14,De afhankelijkheid van Oekraïne van buitenlandse investeringen voor zijn mineralen kan leiden tot economische instabiliteit.,Economisch,"the paradox in which resource-rich countries struggle with economic instability, corruption and foreign exploitation."
clingendael,14,De geopolitieke rivaliteit rondom natuurlijke hulpbronnen kan leiden tot verdere conflicten in Oekraïne.,Geopolitiek & militair,Natural resources being subject to competition and geopolitical rivalry is nothing new; the Trump administration’s eye on CRM already became evident in its stance on Greenland.
clingendael,14,De afhankelijkheid van Oekraïne van kritieke grondstoffen kan leiden tot kwetsbaarheden in de toeleveringsketens.,Economisch,"the fragility of supply chains, heightening the need for a secure supply of resources."
clingendael,14,De snelle uitbreiding van mijnactiviteiten kan milieu- en socio-economische risico's met zich meebrengen.,Ecologisch,"the rapid expansion of mining activities poses environmental, socio-economic and political risks that Ukraine as an EU accession candidate must address."
clingendael,14,Corruptie en wanbeheer kunnen de wederopbouw van Oekraïne belemmeren.,Sociaal & Maatschappelijk,"internal vulnerabilities tied to deals on resources, namely, corruption and mismanagement that would hinder Ukraine’s reconstruction and accession to the EU."
clingendael,14,"Oekraïne kan de 'resource curse' ervaren, wat de economische stabiliteit bedreigt.",Economisch,this also exposes Ukraine to the vulnerabilities associated with the ‘resource curse’; the paradox in which resource-rich countries struggle with economic instability.
clingendael,16,De EU wordt als irrelevant beschouwd door Iran.,Geopolitiek & militair,Tehran currently views the EU as near to irrelevant.
clingendael,16,De EU is een volger van het Amerikaanse beleid.,Geopolitiek & militair,the EU remains a follower of or hostage to US policy.
clingendael,16,De EU kan niet voorkomen dat er een regionale oorlog uitbreekt.,Geopolitiek & militair,the EU will face major consequences of any regional high-intensity war between Israel/US and Iran.
clingendael,16,Iran kan besluiten om nucleaire wapens na te streven.,Geopolitiek & militair,the extent to which Iran decides to pursue nuclear weapons.
clingendael,16,De nucleaire ambities van Iran vormen een bedreiging voor de regionale veiligheid.,Geopolitiek & militair,a threat to regional security or a proliferation concern
clingendael,16,De mogelijkheid van een militaire aanval door Israël op Iran.,Geopolitiek & militair,Israel does not threaten Iran with destruction
clingendael,16,De economische impact van Amerikaanse sancties op Iran.,Economisch,economically insignificant due to the extraterritoriality of US sanctions
clingendael,16,De mogelijkheid van een massale vluchtelingenstroom naar de EU.,Sociaal & Maatschappelijk,it might generate millions of refugees
clingendael,16,De destabilisatie van de EU-Gulf relaties door conflicten.,Geopolitiek & militair,disrupt EU-Gulf relations
clingendael,16,De uitbreiding van het Iraanse raketprogramma bedreigt de veiligheid van de EU.,Geopolitiek & militair,"Tehran sees no need to back off on other issues and continues to work against the EU and the US in Ukraine, expand its missile programme."
clingendael,16,De oorlog in Oekraïne heeft invloed op de geopolitieke situatie in Europa.,Geopolitiek & militair,is engaged in a war in Ukraine.
clingendael,17,De oorlog van Rusland tegen Oekraïne heeft de veiligheidssituatie in Europa fundamenteel veranderd.,Geopolitiek & militair,Russia’s war against Ukraine has fundamentally changed the security situation in Europe.
clingendael,17,"De hybride activiteiten van Rusland omvatten sabotage, cyberaanvallen en desinformatie.",Geopolitiek & militair,"a range of hybrid activities of sub-threshold warfare – from suspected sabotage and damaging underwater cables to cyberattacks, disinformation and interference in election campaigns."
clingendael,17,De dreiging van desinformatie en inmenging in verkiezingscampagnes door Rusland.,Sociaal & Maatschappelijk,distorting public opinion through disinformation and interference in election campaigns
clingendael,17,De noodzaak voor veerkrachtige energievoorzieningen.,Economisch,resilient energy supplies;
clingendael,17,De noodzaak voor veerkrachtige voedsel- en watervoorzieningen.,Ecologisch,resilient food and water resources;
clingendael,17,De noodzaak voor een continue werking van de overheid en kritieke overheidsdiensten.,Sociaal & Maatschappelijk,an assured continuity of government and critical government services;
clingendael,17,De noodzaak voor veerkrachtige civiele communicatiesystemen.,Technologisch & digitaal,resilient civil communications systems;
clingendael,17,De noodzaak voor veerkrachtige civiele transportsystemen.,Technologisch & digitaal,resilient civil transportation systems.
clingendael,17,De afhankelijkheid van digitale infrastructuur is een kwetsbaarheid voor de NAVO.,Technologisch & digitaal,the vulnerabilities of NATO’s digital infrastructure – the dependence thereon has increased even further since the COVID-19 pandemic – is considered to be a major point of focus for the Alliance
clingendael,17,De bescherming van vitale infrastructuur is een topprioriteit.,Geopolitiek & militair,the strengthening of the resilience of vital infrastructure should be a top priority
clingendael,17,"De kwetsbaarheid van vitale infrastructuur, zowel fysiek als digitaal.",Technologisch & digitaal,"Strengthen the resilience of vital infrastructure, both physically and digitally."
clingendael,17,De kwetsbaarheid van het gezondheidszorgsysteem en de noodzaak om dit te versterken.,Gezondheid,Strengthen the healthcare system with the aim of increasing the ability to rapidly expand hospitals.
clingendael,17,"De noodzaak voor controle over de beweging van burgers in Nederland, vooral in noodsituaties.",Sociaal & Maatschappelijk,Citizen movements within the Netherlands should be considered in pillar 3.
clingendael,17,De noodzaak voor een gecoördineerde militaire en civiele voorbereiding is essentieel.,Geopolitiek & militair,"enhanced and coordinated military and civil preparedness and strategic crisis management are required, in an all-hazards and whole-of-society approach."
clingendael,19,De noodzaak voor Chinese professionals om loyaliteit en patriotisme te tonen.,Sociaal & Maatschappelijk,"...moeten demonstreren modesty, loyalty and patriotism in order to fit in..."
clingendael,19,De afhankelijkheid van Chinese professionals van de Chinese staat.,Geopolitiek & militair,professionals’ autonomy from the Chinese state.
clingendael,19,De beperkte promotiekansen voor Chinese transnationale professionals.,Sociaal & Maatschappelijk,...Chinese TPs rarely advance model practices in their field.
clingendael,19,De fragmentatie van de politieke-economische structuren in China.,Geopolitiek & militair,...highly fragmented and often quite ambiguous political-economic framework[s]...
clingendael,19,De beperkte impact van Chinese professionals op transnationaal governance.,Geopolitiek & militair,limited impact on transnational governance norms and practices.
clingendael,19,De sociale stratificatie binnen de Chinese gemeenschap in Afrika beïnvloedt de kansen van professionals.,Sociaal & Maatschappelijk,this shows the importance of paying attention to social stratification
clingendael,19,De invloed van politieke vaardigheden op de carrière van Chinese professionals.,Sociaal & Maatschappelijk,"politically defined skills as well, such as to be hardworking, modest and loyal, patriotic, and able to maintain harmonious relationships with everyone."
clingendael,19,De beperkte erkenning van professionele expertise in zwak georganiseerde beroepsdomeinen zoals humanitaire hulp.,Gezondheid,"it cannot be taken for granted that professional expertise matters, or grants autonomy."
clingendael,19,De afhankelijkheid van sociale en culturele kapitaal voor toegang tot transnationale carrières.,Sociaal & Maatschappelijk,The amount of social and cultural capital at individuals’ disposal structures their options and choices.
clingendael,19,De invloed van nationale professionele contexten op wat als succes of beste praktijk wordt beschouwd.,Sociaal & Maatschappelijk,"how national professional contexts, or global professional fields, determine what is considered a success or best practice."
clingendael,19,De scheiding tussen Chinese professionals en lokale beroepsgroepen.,Sociaal & Maatschappelijk,parallel professional lifeworlds prevail.
clingendael,19,De invloed van de partij op de carrièreontwikkeling van professionals.,Sociaal & Maatschappelijk,successful own initiatives tend to be then learned from and are clearly rewarded.
clingendael,19,De afhankelijkheid van digitale methoden voor covert partijactiviteiten.,Technologisch & digitaal,"this requires covert party activities, for which digital methods or social media are used even more often than in China."
clingendael,19,De invloed van Chinese staatskapitalisme op de ontwikkeling in Afrika.,Economisch,Chinese State Capitalism? Rethinking the Role of the State and Business in Chinese Development Cooperation in Africa.
clingendael,19,De opkomst van China's Wolf Warrior Diplomacy.,Geopolitiek & militair,The Rise and Fall of China’s Wolf Warrior Diplomacy.
clingendael,20,Geopolitieke rivaliteit tussen de GCC-landen kan leiden tot instabiliteit in de regio.,Geopolitiek & militair,"However, more competitive intentions lurk beneath the surface of such apparent unity, especially between Saudi Arabia, the UAE and Qatar."
clingendael,20,Economische rivaliteit tussen de GCC-landen kan de samenwerking ondermijnen.,Economisch,the major Gulf economies find themselves in a fierce rivalry with each other.
clingendael,20,Afhankelijkheid van fossiele brandstoffen bedreigt de economische stabiliteit van de GCC-landen.,Economisch,"economic heft – based on fossil fuel reserves, revenues and sovereign wealth funds – and geographic location have helped to increase the GCC countries’ footprint."
clingendael,20,Centralisatie van politieke macht in de GCC-landen kan leiden tot interne spanningen.,Sociaal & Maatschappelijk,"centralised government structures organised around the ruler and ruling family and well-developed surveillance systems, they have pursued top-down modernisation and development projects that stimulated domestic stability and at the same time served elite interests."
clingendael,20,Ongelijkheid in economische en sociale stabiliteit binnen de GCC.,Sociaal & Maatschappelijk,"Compared with the Saudi Arabia-UAE-Qatar trio, the rest of the GCC suffers from a deficit in at least one of the above-mentioned dimensions (i.e. wealth, social and elite stability, and long-term strategy)."
clingendael,20,Interne onrust en conflicten binnen de GCC-3 kunnen de eenheid ondermijnen.,Geopolitiek & militair,"major domestic turmoil, intra-elite coups and extreme external shocks are the most likely sources of strife between the GCC-3."
clingendael,22,De voortzetting van de oorlog door Rusland tegen Oekraïne.,Geopolitiek & militair,"Rusland zet de oorlog tegen Oekraïne onverminderd voort, maar ooit zal deze eindigen."
clingendael,22,De Russische bereidheid voor het voeren van een ‘totale oorlog’ is cruciaal voor de militaire strategie.,Geopolitiek & militair,De Russische bereidheid voor het voeren van een ‘totale oorlog’ is in dit kader cruciaal.
clingendael,22,De economische niet-isolatie van Rusland.,Economisch,Rusland is economisch niet geïsoleerd en blijft handeldrijven (import en export).
clingendael,22,De demografische ontwikkelingen in Rusland zijn ongunstig voor het regeneratievermogen van de krijgsmacht.,Geopolitiek & militair,De demografische ontwikkelingen in Rusland zijn – net als in veel Europese landen – niet gunstig.
clingendael,22,De Russische militaire industrie kampt met een tekort aan mankracht.,Geopolitiek & militair,de militaire industrie loopt tegen een tekort aan mankracht aan.
clingendael,22,De hoge frequentie van cyberaanvallen vanuit Rusland bedreigt de cyberveiligheid in de Baltische Staten.,Technologisch & digitaal,Cyberveiligheid staat hoog op de agenda in de Baltische Staten vanwege de hoge frequentie van aanvallen vanuit Rusland.
clingendael,22,De geostrategische kwetsbaarheid van de Baltische Staten.,Geopolitiek & militair,"de geostrategische kwetsbaarheid, de dreiging van Rusland en de beperkte eigen militaire vermogens."
clingendael,22,De noodzaak voor verdere versterking van de militaire aanwezigheid van NAVO-bondgenoten in de Baltische Staten.,Geopolitiek & militair,de Baltische Staten blijven aandringen op verdere versterking van de militaire aanwezigheid van NAVO-bondgenoten.
clingendael,22,De noodzaak voor een betere mindset in Nederland over veiligheid.,Sociaal & Maatschappelijk,Het grootste probleem in Nederland is een gebrek aan de juiste mindset.
clingendael,22,De noodzaak voor publiek-private partnerschappen voor logistieke steun.,Sociaal & Maatschappelijk,Publiek-private partnerschappen zijn nodig om de (logistieke) steun van het bedrijfsleven zeker te stellen.
clingendael,23,De economische crisis in Libanon heeft geleid tot een aanzienlijke afname van de levensstandaard.,Economisch,Lebanon is grappling with its worst economic and security crises in its modern history.
clingendael,23,Meer dan 80 procent van de bevolking leeft onder de armoedegrens.,Sociaal & Maatschappelijk,over 80 per cent of the population now lives below the poverty line.
clingendael,23,De politieke stagnatie in Libanon heeft geleid tot een bijna totale dysfunctioneren van het politieke systeem.,Geopolitiek & militair,the ongoing disintegration and corruption of the political regime has increasingly manifested in its near-total dysfunction.
clingendael,23,De sectaire samenstelling van Libanon bevordert elitecontrole en beperkt politieke participatie.,Geopolitiek & militair,Lebanon’s sectarian composition has historically enabled elite control through a consociational system that structures and limits political mobilization and participation.
clingendael,23,De fragmentatie van protestbewegingen in Libanon belemmert de vorming van een samenhangende oppositie.,Sociaal & Maatschappelijk,protests and opposition movements remain fragmented and unable to form cohesive cross-sectarian alliances.
clingendael,23,De elite-manipulatie van politieke bewegingen beperkt de impact van protesten.,Geopolitiek & militair,the overall impact of the protests remained limited by entrenched sectarian divisions and elite manipulation.
clingendael,23,De marginalisatie van religieuze minderheden in Libanon.,Sociaal & Maatschappelijk,"Maronite Christians, for instance, sought to escape the oppressive rule of the Ottoman Empire."
clingendael,23,De ineffectiviteit van het consociationalisme in Libanon.,Sociaal & Maatschappelijk,"In practice, however, each sectarian group maintained a high degree of political and social autonomy."
clingendael,23,De ongelijke verdeling van politieke en economische middelen op sectarische basis.,Economisch,The allocation of resources somewhat mirrors the sectarian composition of the population after the Taif Accord.
clingendael,23,De afwezigheid van nationale eenheid die politieke mobilisatie beïnvloedt.,Sociaal & Maatschappelijk,"In its absence, political mobilization is more likely to inflame, reinforce or harden sectarian solidarities and cleavages."
clingendael,23,De angst om toegang tot hulpbronnen te verliezen verhoogt de kosten van protest.,Sociaal & Maatschappelijk,the fear of losing access to these critical resources raises the cost of protest.
clingendael,23,De cultuur van angst stilt protesten.,Sociaal & Maatschappelijk,This culture of fear can stifle protests as the masses rally around the perceived need for protection against external dangers.
clingendael,23,De invloed van sociaaleconomische indicatoren op protestincidentie.,Economisch,Socioeconomic and demographic indicators... affect protest incidence in Lebanon.
clingendael,23,De noodzaak voor transparantie en verantwoordelijkheid binnen politieke partijen.,Sociaal & Maatschappelijk,Political parties in Lebanon should prioritize transparency and accountability within their structures.
clingendael,24,Afhankelijkheid van olie-import,Economisch,Import ruwe olie
clingendael,24,Gebruik van externe apparatuur,Technologisch & digitaal,Gebruik externe apparatuur en diensten
clingendael,24,Beheer van luchtvaartdata,Technologisch & digitaal,Toegang en beheer van data
clingendael,24,Toegang tot het buitenlandse luchtruim,Geopolitiek & militair,Toegang buitenlands luchtruim
clingendael,24,Risico's rond overheidsfalen,Sociaal & Maatschappelijk,ingrijpen gaat gepaard met risico’s rond overheidsfalen
clingendael,24,Beperkte effectiviteit van maatregelen,Sociaal & Maatschappelijk,beperkte effectiviteit of vergelding en andere ongewenste neveneffecten
clingendael,24,Geopolitieke risico's voor luchtvaart,Geopolitiek & militair,blijvende risico’s rond de toegankelijkheid door zowel conflictgebieden als andere geopolitieke ontwikkelingen
clingendael,24,Afhankelijkheid van buitenlandse leveranciers in de vliegtuigbouw,Geopolitiek & militair,veel producenten en daarmee gevoelig
clingendael,24,Risico's rond de levering van brandstof,Economisch,Blijvende risico’s rond levering brandstof
clingendael,24,Beperkte capaciteit voor duurzame vliegtuigbrandstoffen (SAF),Ecologisch,Momenteel beperkte SAF-capaciteit
clingendael,24,De invloed van de luchtvaartsector op de ecologische veiligheid,Ecologisch,Luchtvaart gaat gepaard met uitstoot van broeikasgassen en stikstof
clingendael,24,De strategische autonomie van Nederland is verbonden met nationale veiligheid,Geopolitiek & militair,De strategische autonomie van Nederland is nauw verbonden met de nationale veiligheid
clingendael,24,Afhankelijkheid van buitenlandse luchtvaartmaatschappijen,Geopolitiek & militair,Bij een te grote afhankelijkheid van een beperkte set aan maatschappijen of landen — zelfs als deze als ‘partner’ zijn bestempeld — zijn er nog altijd risico’s omtrent de continuïteit van de luchtvaartactiviteiten in Nederland.
clingendael,24,Risico's van risicovolle landen,Geopolitiek & militair,"Landen zijn aangemerkt als ’risicovol’ als ze genoemd worden in het ‘Dreigingsbeeld Statelijke Actoren 2’ van de AIVD, MIVD en NCTV (2022)."
clingendael,24,Afhankelijkheid van buitenlandse investeringen in de luchtvaartsector,Economisch,mogelijk behorend tot een buitenlands concern.
clingendael,24,Afhankelijkheid van buitenlandse luchtvrachtbestemmingen,Geopolitiek & militair,de internationale verbondenheid voor de vrachtbestemmingen met name een buitenlandse aangelegenheid.
clingendael,24,Cybersecurity-incidenten die luchtvaartmaatschappijen treffen,Technologisch & digitaal,200 vluchten geannuleerd door een niet-moedwillige fout bij een update van cyberbeveiligingsbedrijf Crowdstrike.
clingendael,24,Afhankelijkheid van externe leveranciers voor luchtvaartinfrastructuur,Economisch,afhankelijk zijn van inkoop bij externe leveranciers.
clingendael,24,Verlies van strategische invloed in Air France-KLM,Geopolitiek & militair,"Het Nederlandse aandeel is inmiddels verwaterd tot 9,1 procent terwijl de Franse Staat 28 procent bezit."
clingendael,24,Afhankelijkheid van buitenlandse energiebronnen,Economisch,Importwaarde Russische aardolie daalde vanaf maart met bijna 14 procent.
clingendael,24,Verlies van controle over luchtvaartveiligheid,Gezondheid,een veilige en vlotte vlucht- en vliegtuigafhandeling.
clingendael,24,Afhankelijkheid van buitenlandse luchtvaartmaatschappijen voor intercontinentale vluchten,Geopolitiek & militair,Nederland is voor deze vluchten dus relatief afhankelijk deze maatschappijen.
clingendael,24,Afhankelijkheid van buitenlandse luchtvaartmaatschappijen voor vrachtvervoer,Economisch,Het aandeel door Nederlandse maatschappijen vervoerde luchtvracht op full freighters is verder gedaald naar circa 11 procent van het totaal.
clingendael,24,Afhankelijkheid van buitenlandse luchtvaartmaatschappijen voor bepaalde bestemmingen,Economisch,"Voor sommige bestemmingen en bestemmingsregio’s (zoals Noord-Amerika, Midden-Oosten) is het aanbod voor groter."
clingendael,24,Afhankelijkheid van buitenlandse luchtvaartmaatschappijen voor vluchten,Geopolitiek & militair,NL reizigers die via n-EU-maatschappij over Rusland vliegen mogelijk risico
clingendael,24,Afhankelijkheid van buitenlandse luchtvaartmaatschappijen voor vrachtvluchten,Economisch,de Nederlandse transportsector relatief afhankelijk van buitenlandse airlines.
clingendael,24,Afhankelijkheid van buitenlandse luchtvaartmaatschappijen voor passagiersbestemmingen,Geopolitiek & militair,"Er zijn slechts twee steden, beide in China, die voor passagiers enkel direct te bereiken zijn met maatschappijen uit risicovolle landen."
clingendael,24,Afhankelijkheid van buitenlandse luchtvaartmaatschappijen voor vrachtvervoer,Geopolitiek & militair,de internationale verbondenheid voor de vrachtbestemmingen met name een buitenlandse aangelegenheid.
clingendael,24,Afhankelijkheid van buitenlandse luchtvaartmaatschappijen voor intercontinentale vluchten,Geopolitiek & militair,Nederland is voor deze vluchten dus relatief afhankelijk deze maatschappijen.
clingendael,24,Afhankelijkheid van buitenlandse luchtvaartmaatschappijen voor vrachtvervoer,Economisch,de Nederlandse transportsector relatief afhankelijk van buitenlandse airlines.
clingendael,28,Afhankelijkheid van Chinese olie-investeringen in Irak.,Economisch,Iraq’s political elites will increasingly need Chinese investment to maintain current production levels.
clingendael,28,Verlies van invloed van de VS in Irak door Chinese economische aanwezigheid.,Geopolitiek & militair,"China dominates this economic sector, even though Beijing remains replaceable as buyer of Iraqi oil."
clingendael,28,Versterking van China's geopolitieke invloed in het Midden-Oosten.,Geopolitiek & militair,China is building the security and diplomatic platforms – notably the Global Security Initiative (GSI) and the China-Arab States Cooperation Forum (CASCF).
clingendael,28,Beperkte militaire samenwerking tussen Irak en China.,Geopolitiek & militair,"military relations with China are mostly limited to the purchase of hardware, in particular drones."
clingendael,28,De kritiek op de Belt and Road Initiative vanwege de negatieve impact op lokale gemeenschappen.,Sociaal & Maatschappelijk,"BRI projects have also faced criticism for bringing a lack of benefits to local communities, their environmental damage and the debts they generate."
clingendael,28,De politieke instabiliteit in Irak.,Geopolitiek & militair,‘...a country that is politically unstable...’
clingendael,28,De endemische corruptie in Irak.,Sociaal & Maatschappelijk,‘...known for its endemic corruption...’
clingendael,28,De sociale stabiliteit van Irak die afhankelijk is van olie-inkomsten.,Sociaal & Maatschappelijk,the revenues that derive from Iraqi oil exports account for c. 85 per cent of the government’s budget
clingendael,28,De aanwezigheid van buitenlandse troepen in Irak.,Geopolitiek & militair,reduce the presence of the Global Coalition against Daesh (read: US)
clingendael,28,De mogelijkheid van de opkomst van een nieuwe ISIS of andere vormen van terrorisme en gewelddadig extremisme.,Geopolitiek & militair,‘The stability of Iraq today is fundamentally threatened by three phenomena: (c) the potential for the emergence of a new ISIS or other forms of terrorism and violent extremism.’
clingendael,29,Onzekerheid over de uitkomst van een vredesovereenkomst tussen Rusland en Oekraïne.,Geopolitiek & militair,the outcome of a possible ceasefire-agreement will have sizeable implications for the future of European security and prosperity for decades to come.
clingendael,29,De mogelijkheid van een langdurige oorlog tussen Rusland en Oekraïne.,Geopolitiek & militair,"‘What are the main components that may be agreed upon in a future agreement between Russia and Ukraine, and in which respects is an agreement still out of reach?’"
clingendael,29,De uitdaging om Rusland te overtuigen om de vijandelijkheden te beëindigen.,Geopolitiek & militair,it remains an open question whether Trump can convince a confident Russia to cease hostilities when it has the upper hand on the battlefield.
clingendael,29,De onduidelijkheid over de onderhandelingsposities van Rusland en Oekraïne.,Geopolitiek & militair,‘it is therefore impossible to pin down the parties’ positions on very specific components of a peace deal.’
clingendael,29,De bedreiging van Oekraïense soevereiniteit door Russische ambities.,Geopolitiek & militair,‘multiple fundamentally contested issues that – put together – threaten Ukraine’s existence as an independent and sovereign state’
clingendael,29,De invloed van de Amerikaanse politiek op de onderhandelingen.,Geopolitiek & militair,‘What is the position of the upcoming US administration under Donald Trump on these components?’
clingendael,29,De mogelijkheid dat partijen niet in goede trouw onderhandelen.,Geopolitiek & militair,‘history is rife with examples of negotiations that were not entered in good faith’
clingendael,29,De Russische agressie tegen Oekraïne vormt een directe bedreiging voor de nationale veiligheid van Oekraïne.,Geopolitiek & militair,Neither Ukraine’s interests nor those of Europe are served by continuous Russian aggression against Ukraine interspersed with temporary truces.
clingendael,29,De onzekerheid over de toekomstige veiligheidsgaranties voor Oekraïne.,Geopolitiek & militair,‘Ukraine’s security: future security guarantees for Ukraine’
clingendael,29,De complexiteit van de onderhandelingen over een staakt-het-vuren.,Geopolitiek & militair,‘there is considerable issue linkage amongst the different components.’
clingendael,29,De status van door Rusland bezette Oekraïense gebieden.,Geopolitiek & militair,‘the status of Ukrainian territories occupied by Russia’
clingendael,29,De instabiliteit aan de frontlinie in Oekraïne leidt tot een verhoogd risico op verlies van territoriale controle.,Geopolitiek & militair,the situation on the frontlines is increasingly unstable for the Armed Forces of Ukraine (AFU)
clingendael,29,Oekraïne kan zijn aspiraties voor EU-lidmaatschap moeten opgeven.,Geopolitiek & militair,Russia may... ask for Ukraine to give up its aspirations to join the European Union
clingendael,29,"Een deal die als oneerlijk wordt gezien, kan Oekraïne van binnenuit destabiliseren.",Sociaal & Maatschappelijk,a deal that is perceived as unfair to Ukraine... is likely to destabilise the country from within
clingendael,29,Een getraumatiseerde samenleving kan zich tegen haar eigen leiderschap keren.,Sociaal & Maatschappelijk,A traumatised society that loses its prospect of Euro-Atlantic integration may look for someone to blame and could well turn against its own leadership – and even against the West as a whole.
clingendael,29,Werknemende mannen kunnen in grote aantallen het land verlaten.,Sociaal & Maatschappelijk,"working-age men may also leave the country in significant numbers if they want to join their families abroad, see employment opportunities in Europe, or even fear being conscripted in future wars."
